회사명,거래소코드,회계년도,자산(*)(요약)(IFRS),자본(*)(요약)(IFRS),차입금의존도(IFRS)(백만원),유보율(IFRS),현금비율(IFRS),부채비율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),*이자비용(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),감가상각비(IFRS)(천원),자산(*)(요약)(IFRS연결),자본(*)(요약)(IFRS연결),차입금의존도(IFRS연결),유보율(IFRS연결)(백만원),현금비율(IFRS연결)(백만원),부채비율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),*이자비용(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),감가상각비(IFRS연결)(천원),EBITDA(IFRS)(백만원)
에스디엔(주),099220,2015/12,92589,45820,43.22,174.56,1.82,102.07,27.54,-24.29,3399,5033,145915,100291,48234,43.88,189.06,2.29,107.93,29.09,-22.13,3562,5517,149359,6576.24
에스디엔(주),099220,2016/12,88416,46148,40.43,162.43,1.97,91.59,28.55,-21.79,2316,589,107110,97620,49092,41.58,179.21,2,98.85,27.66,-20.35,2701,1438,111441,2107.89
에스디엔(주),099220,2017/12,101150,51072,39.46,190.43,5.23,98.06,54.18,-13.92,2791,2800,69037,109412,53621,40.59,204.96,5.23,104.05,53.23,-13.51,3000,3771,74299,4380.89
에스디엔(주),099220,2018/12,106896,63400,35.16,203.85,14.3,68.61,77.25,-1.66,3322,2012,66421,117637,66934,37.03,220.81,14.64,75.75,76.21,-2.01,3544,2902,79199,3650.06
에스디엔(주),099220,2019/12,126744,73820,28.98,218.84,2.58,71.69,71.24,-0.9,2246,1793,428015,135452,76025,31.1,228.39,2.74,78.17,72.24,-0.28,2523,2959,442294,3791.25
에스디엔(주),099220,2020/12,151651,88117,34.18,265.79,40.41,72.1,94.59,4.47,2119,-942,657242,194649,90705,46.15,274.63,43.43,114.6,93.93,3.25,2511,227,657242,1415.62
에스디엔(주),099220,2021/12,158036,95613,32.26,259.65,29.09,65.29,125.15,13.84,2288,885,960426,168278,97365,33.91,266.27,30.21,72.83,128.59,14.14,3423,5311,982653,2936.04
에스맥(주),097780,2011/12,154809,80429,7.83,1857.07,10.21,92.48,155.47,32.54,850,34154,254242,156459,83754,7.75,1937.67,30.31,86.81,133.51,34.27,864,37826,503415,37294.99
에스맥(주),097780,2012/12,181397,103572,8.41,1168.97,36.91,75.14,132.93,18.88,388,28980,345070,193217,106980,7.89,1210.53,48.21,80.61,117.39,19.49,388,35978,436204,33201.04
에스맥(주),097780,2013/12,225124,135610,13.77,1477.78,37.08,66.01,121.61,14.13,995,43412,394787,226721,133320,15.53,1451.25,45.45,70.06,110.97,13.86,1026,47684,469390,53129.44
에스맥(주),097780,2014/12,169311,119625,19.73,1238.57,57.52,41.53,192.03,24.54,1003,-4536,422817,178607,119235,22.39,1234.26,57.83,49.79,125.79,16.05,1117,-4399,603590,9104.48
에스맥(주),097780,2015/12,113136,69442,29.17,684.6,19.39,62.92,179.16,24.83,878,-31997,382025,136686,76368,29.31,761.05,33.83,78.98,114.83,13.23,1054,-26637,562275,-17007.35
에스맥(주),097780,2016/12,183300,108041,25.65,801.97,98.58,69.66,167.28,18.92,3326,5506,367405,183228,100815,29.23,742.54,91.52,81.75,132.39,13.68,3482,-3384,401487,15726.62
에스맥(주),097780,2017/12,182116,134568,16.67,355.3,83.41,35.33,183.07,22.9,2129,4121,716301,197749,137097,18.61,363.75,73.92,44.24,137.02,15.22,2427,11281,762610,13834.6
에스맥(주),097780,2018/12,283573,219660,12.16,397.11,81.22,29.1,246.68,22.58,1700,6056,1703827,341708,236748,15.46,409.99,59.88,44.33,171.42,20.98,2437,12206,1897433,11735.18
에스맥(주),097780,2019/12,282923,210968,11.89,352.86,48.17,34.11,185.17,21.81,6232,5315,1275993,349791,235969,15.51,374.87,64.51,48.24,146.91,20.13,7236,10713,1918989,7396.93
에스맥(주),097780,2020/12,290903,261212,6.75,409.16,310.77,11.37,412.53,31.73,2296,1605,868019,439984,354415,13.27,461.88,269.15,24.14,365.95,38.09,4271,15965,1632021,3513.96
에스맥(주),097780,2021/12,292145,260334,7.37,367.42,141.38,12.22,236.38,15.86,2826,-8354,848069,383610,299159,12.78,412.12,82.65,28.23,169.45,21.9,8357,-19700,1587116,-6297.04
에스비더블유생명과학(주),151910,2011/12,49411,10405,53.47,410.07,5.73,374.85,68.29,-1.88,1682,6187,57967,59249,11299,45.74,453.86,9.13,424.38,56.31,-7.97,1717,6507,91675,7360.65
에스비더블유생명과학(주),151910,2012/12,88735,34968,41.59,749.58,28.6,153.76,98.77,11.42,1718,6442,70838,110798,37234,34.69,804.62,26.75,197.57,81.54,5.4,1797,8583,246472,8767.57
에스비더블유생명과학(주),151910,2013/12,156839,56896,36.61,952.6,21.37,175.66,61.94,-0.84,2021,7024,129203,179139,57704,42.41,967.18,19.63,210.44,44.27,-11.89,2311,8095,289442,12189.86
에스비더블유생명과학(주),151910,2014/12,176213,60952,42.76,950.33,3.51,189.1,53.28,0.52,2835,3980,207004,195820,60917,49.64,949.74,6.48,221.45,36.09,-10.69,3496,4530,270748,11243.12
에스비더블유생명과학(주),151910,2015/12,186182,41397,45.96,624.24,2.52,349.75,50.43,0.56,1888,-9576,136277,197153,33822,51.39,498.67,3.96,482.91,31.76,-12.52,2241,-10519,182158,-1054.62
에스비더블유생명과학(주),151910,2016/12,73487,46283,12.42,-4,42.95,58.78,101.01,6.7,2538,-47765,53298,80698,27985,18.63,-41.95,23.13,188.36,63.19,-17.12,2695,-51572,69683,-41221.87
에스비더블유생명과학(주),151910,2017/12,80561,45249,34.25,-7.81,360.22,78.04,562.26,41.47,3183,-16669,366591,83934,33945,39.25,-30.84,109.41,147.26,190.81,29.28,3496,-14674,369636,-10516.98
에스비더블유생명과학(주),151910,2018/12,85786,44363,38.97,306.95,21.94,93.37,99.33,3.51,4180,1772,71631,79357,28746,45.44,163.53,19.6,176.06,68.06,-11.93,4378,-3247,85492,5449.54
에스비더블유생명과학(주),151910,2019/12,99735,50580,20.28,250.67,5.46,97.18,109.98,7.93,2564,-8889,211436,84722,37469,35.11,159.64,8.99,126.11,56.58,-10.94,2805,-14802,376102,-6295.08
에스비더블유생명과학(주),151910,2020/12,82095,43921,25.97,195.52,24.4,86.91,102.26,7.12,1183,889,69854,80922,37148,39.5,149.82,29.08,117.84,77.51,-0.3,1806,595,391635,2566.8
에스비더블유생명과학(주),151910,2021/12,99113,34822,45.58,134.29,47.33,184.63,89.07,-3.88,3734,-3789,68071,108387,32310,49.7,117.27,53.48,235.46,85.11,-3.4,4228,-2869,384295,-2741.08
에스씨아이평가정보(주),036120,2011/12,17657,12328,0,-27.28,131.38,43.23,179.63,23.71,0,-3417,749452,,,,,,,,,,,,-2337.3
에스씨아이평가정보(주),036120,2012/12,16655,12644,0,-25.49,129.53,31.73,221.7,28.78,0,-32,786712,,,,,,,,,,,,1135.8
에스씨아이평가정보(주),036120,2013/12,17466,13195,0,-22.39,138.82,32.37,236.25,31.71,0,811,678950,,,,,,,,,,,,1916.97
에스씨아이평가정보(주),036120,2014/12,17360,13356,0,-21.48,97.25,29.97,229.03,29.57,0,146,637537,,,,,,,,,,,,1301.53
에스씨아이평가정보(주),036120,2015/12,17957,14072,0,-17.45,204.72,27.61,269.67,36.47,0,976,515538,,,,,,,,,,,,2168.73
에스씨아이평가정보(주),036120,2016/12,19035,15178,0,-11.22,76.21,25.42,137.6,7.49,0,1734,495356,17738,13705,0,-19.52,74.97,29.43,258.54,35.41,0,205,518782,2915.09
에스씨아이평가정보(주),036120,2017/12,20662,16171,0,-5.62,53.57,27.77,143.68,9.35,0,1513,556265,23881,18478,0,-20.18,98.9,29.24,296.62,43.82,0,6,618057,2884.1
에스씨아이평가정보(주),036120,2018/12,23251,18694,0,8.59,92.07,24.37,249.02,26.82,1,3402,516477,24111,19269,0,-2.2,111.62,25.12,388.12,53.27,1,1323,641901,4731.94
에스씨아이평가정보(주),036120,2019/12,30536,23103,1.66,33.43,164.6,32.18,257.31,34.77,16,6349,1759081,32191,24379,1.9,25.3,168.25,32.04,355.85,56.57,21,6924,2033243,8811.29
에스씨아이평가정보(주),036120,2020/12,33811,26571,1.77,52.97,165.98,27.25,322.86,38.55,16,7819,1883218,35972,28370,2.02,46.82,175.07,26.79,447.56,59.38,17,8297,2076477,10348.55
에스씨아이평가정보(주),036120,2021/12,38837,30586,1.12,75.59,145.31,26.98,276.69,23.94,0,9604,1574443,38008,29439,1.3,66.54,149.82,29.1,426.63,47.9,0,10140,1676038,11970.48
에스씨엠생명과학(주),298060,2015/12,5090,-3280,,,,,,,380,-2015,14764,,,,,,,,,,,,
에스씨엠생명과학(주),298060,2016/12,11330,-7112,102.06,0,2449.89,0,3714.61,88.22,1048,-3997,25591,,,,,,,,,,,,-3869.57
에스씨엠생명과학(주),298060,2017/12,6440,-8670,200.41,0,40.96,0,84.26,-15.87,1342,-5320,27178,,,,,,,,,,,,-5096.98
에스씨엠생명과학(주),298060,2018/12,43857,-44599,85.79,0,27.31,0,92.99,-6.55,2696,-8569,38389,,,,,,,,,,,,-8247.46
에스씨엠생명과학(주),298060,2019/12,41037,16851,26.04,267.41,25.55,143.53,141.71,18.4,3487,-12202,256840,,,,,,,,,,,,-11039.31
에스씨엠생명과학(주),298060,2020/12,76292,63079,8.7,962.43,2.38,20.95,1106.09,43.03,508,-16089,350501,,,,,,,,,,,,-14857.57
에스씨엠생명과학(주),298060,2021/12,54045,44613,11.42,642.19,33.19,21.14,230.01,21.47,198,-12155,398226,,,,,,,,,,,,-11019.55
에스앤씨엔진그룹리미티드,900080,2011/12,,,,,,,,,,,,258321,241459,0.04,3649.55,368.61,6.98,569.97,34.69,11752,62625,684576,
에스앤씨엔진그룹리미티드,900080,2012/12,,,,,,,,,,,,308772,268498,6.52,4197.53,503.34,15,724.33,44.39,2581,49470,1959890,
에스앤씨엔진그룹리미티드,900080,2013/12,,,,,,,,,,,,346301,297677,7.45,4604.08,279.41,16.33,384.89,43.15,6399,42362,1160243,
에스앤씨엔진그룹리미티드,900080,2014/12,,,,,,,,,,,,355414,326039,0.5,338.09,437.22,9.01,587.3,43.07,2853,31987,1212705,
에스앤씨엔진그룹리미티드,900080,2015/12,,,,,,,,,,,,416664,373993,0.43,329.03,380.18,11.41,529.03,47.04,110,45048,2553739,
에스앤씨엔진그룹리미티드,900080,2016/12,,,,,,,,,,,,417722,398081,0.41,328.05,993.5,4.93,1229.93,55.68,93,34160,2508384,
에스앤씨엔진그룹리미티드,900080,2017/12,,,,,,,,,,,,418995,407542,0.51,305.14,1126.3,2.81,1821.96,49.3,97,28323,2791420,
에스앤씨엔진그룹리미티드,900080,2018/12,,,,,,,,,,,,459588,435118,2.38,325.41,963.22,5.62,1331.04,53.35,116,22481,3355962,
에스앤씨엔진그룹리미티드,900080,2019/12,,,,,,,,,,,,456217,439818,1.64,313.19,969.37,3.73,1607.51,48.91,181,14757,3540022,
에스에스씨피(주),071660,2011/12,577327,278567,44.27,1658.68,7.8,107.25,86.96,17.91,14378,5770,3075079,731001,285527,48.26,1644.76,6.14,156.02,82.95,17.31,16968,4684,3450559,20656.23
에스엔유프리시젼(주),080000,2011/12,157944,98910,26.13,887.89,96.22,59.68,295.62,33.84,1119,-7220,152896,,,,,,,,,,,,-4359.37
에스엔유프리시젼(주),080000,2012/12,124908,72941,33.6,633.71,36.15,71.24,150.08,17.95,2329,-15239,271422,,,,,,,,,,,,-11145.88
에스엔유프리시젼(주),080000,2013/12,132156,81098,29.48,713.55,35.05,62.96,187.42,25.55,2204,12251,280314,,,,,,,,,,,,17738.08
에스엔유프리시젼(주),080000,2014/12,127267,68212,36.74,587.42,15.06,86.57,113.77,8.43,2274,-10495,292030,,,,,,,,,,,,-3940.56
에스엔유프리시젼(주),080000,2015/12,126660,69722,31.7,602.2,10.6,81.66,122.38,11.12,2234,2622,291108,,,,,,,,,,,,9108.08
에스엔유프리시젼(주),080000,2016/12,134145,89640,17.66,486.62,32.91,49.65,179.15,25.67,1429,-15861,286549,,,,,,,,,,,,-10778.42
에스엔유프리시젼(주),080000,2017/12,149728,95204,16.09,522.23,77.3,57.27,272.43,41.21,973,5919,870697,,,,,,,,,,,,11470.68
에스엔유프리시젼(주),080000,2018/12,136621,107956,8.27,540.83,254.46,26.55,511.94,53.69,669,11184,446851,136477,107739,8.28,539.56,256.5,26.67,511.56,53.92,669,10967,448274,16038.94
에스엔유프리시젼(주),080000,2019/12,151868,115424,7.47,584.35,116.55,31.57,240.11,41.47,213,8745,411368,151974,115409,7.5,584.26,117.7,31.68,240.84,41.71,215,8931,448460,11694.91
에스엔유프리시젼(주),080000,2020/12,150330,120378,0.05,613.21,179.13,24.88,305.5,43.09,17,8624,443672,150450,120408,0.06,613.39,180.21,24.95,306.51,43.37,18,8651,485380,10438.39
에스엔유프리시젼(주),080000,2021/12,169345,128802,0.02,662.3,107.62,31.48,237.93,42.07,1,6119,444268,169568,128897,0.06,662.85,108.69,31.55,238.95,42.33,2,6129,473986,7949.26
에스엔케이폴리텍(주),091340,2011/12,47524,42648,0,979.7,117.28,11.43,745.91,53.09,11,1142,140461,,,,,,,,,,,,2093.18
에스엔케이폴리텍(주),091340,2012/12,44841,41518,0,951.08,90.46,8.01,1438.21,49.97,2,-892,112066,,,,,,,,,,,,69.1
에스엔케이폴리텍(주),091340,2013/12,57509,40739,23.47,931.37,127.87,41.16,250.26,35.7,340,-471,92495,62242,45093,21.69,1041.59,140.33,38.03,264.62,40.17,340,-1614,97921,462.37
에스엔케이폴리텍(주),091340,2014/12,61514,43408,20.14,998.95,369.95,41.71,519.28,48.92,1024,4411,35603,64673,46017,19.15,1065,362.72,40.54,483.29,50.86,1048,2718,43938,5239.85
에스엔케이폴리텍(주),091340,2015/12,82685,48304,35.26,1056.08,379.21,71.18,770.35,57.99,400,4658,46345,83714,48946,34.83,1071.45,391.77,71.03,717.98,59.16,410,3242,54572,5210.78
에스엔케이폴리텍(주),091340,2016/12,90663,52214,35.99,1095.26,344.58,73.64,487.58,36.13,548,3022,83075,138262,58171,39.51,1130.59,74.24,137.68,132.97,18.52,854,3587,149691,3399.9
에스엔케이폴리텍(주),091340,2017/12,102987,59789,36.56,921.7,124.47,72.25,212.95,21.14,890,2332,104232,221932,69440,43.47,1074.34,32.26,219.6,82.21,5.18,1838,9830,2569517,2860.54
에스엔케이폴리텍(주),091340,2018/12,89204,60017,27.75,963.63,94.38,48.63,175.65,19.63,850,247,154999,198180,73610,37.94,1195.92,35.77,169.23,80.85,9.22,3329,13529,5692979,1228.09
