회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),연구개발비(IFRS)(천원),매출액(수익)(요약)(IFRS연결)(백만원),연구개발비(IFRS연결)(천원)
(주)일야,058450,2017/12,42798,244774,,
(주)일야,058450,2018/12,28762,154597,,
(주)일야,058450,2019/12,27781,227811,30206,227811
(주)일야,058450,2020/12,3131,20096,8059,141449
(주)일야,058450,2021/12,16124,6268,17662,6268
(주)일지테크,019540,2011/12,81189,0,81135,0
(주)일지테크,019540,2012/12,118385,0,135294,0
(주)일지테크,019540,2013/12,120294,0,206268,0
(주)일지테크,019540,2014/12,99092,0,244511,0
(주)일지테크,019540,2015/12,108801,0,304830,0
(주)일지테크,019540,2016/12,99337,0,343247,0
(주)일지테크,019540,2017/12,98823,0,261122,0
(주)일지테크,019540,2018/12,120410,0,228508,0
(주)일지테크,019540,2019/12,132395,0,191127,0
(주)일지테크,019540,2020/12,124138,0,191662,0
(주)일지테크,019540,2021/12,172382,0,195847,0
(주)일진파워,094820,2011/12,125283,0,,
(주)일진파워,094820,2012/12,133333,0,,
(주)일진파워,094820,2013/12,105327,0,,
(주)일진파워,094820,2014/12,64884,0,113329,0
(주)일진파워,094820,2015/12,63694,0,118488,0
(주)일진파워,094820,2016/12,70488,0,132728,0
(주)일진파워,094820,2017/12,88260,0,140744,0
(주)일진파워,094820,2018/12,99569,0,157591,0
(주)일진파워,094820,2019/12,107455,0,182759,0
(주)일진파워,094820,2020/12,104993,0,168015,0
(주)일진파워,094820,2021/12,122477,0,185899,0
(주)잉크테크,049550,2011/12,55733,4974215,58183,4974215
(주)잉크테크,049550,2012/12,79364,4432835,81045,4432835
(주)잉크테크,049550,2013/12,86601,4592612,89756,4592612
(주)잉크테크,049550,2014/12,83538,5908870,85648,5908870
(주)잉크테크,049550,2015/12,72878,4403513,77217,4403513
(주)잉크테크,049550,2016/12,72136,4991774,73891,4991774
(주)잉크테크,049550,2017/12,55623,5327856,57608,5327856
(주)잉크테크,049550,2018/12,54374,4386037,55347,4386037
(주)잉크테크,049550,2019/12,55756,3936655,59078,3936655
(주)잉크테크,049550,2020/12,44725,3228973,48320,3228973
(주)잉크테크,049550,2021/12,52974,2533242,55168,2533242
(주)자람테크놀로지,389020,2018/12,,,,
(주)자람테크놀로지,389020,2019/12,,,,
(주)자람테크놀로지,389020,2020/12,,,,
(주)자람테크놀로지,389020,2021/12,14324,1946098,,
(주)자비스,230400,2011/12,,,,
(주)자비스,230400,2012/12,,,,
(주)자비스,230400,2013/12,,,,
(주)자비스,230400,2014/12,,,,
(주)자비스,230400,2015/12,,,,
(주)자비스,254120,2016/12,,,,
(주)자비스,230400,2016/12,,,,
(주)자비스,254120,2017/12,,,,
(주)자비스,230400,2017/12,,,,
(주)자비스,254120,2018/12,,,,
(주)자비스,230400,2018/12,12664,828172,12664,828172
(주)자비스,254120,2019/12,17055,690778,17060,690778
(주)자비스,254120,2020/12,12275,1315811,12275,1315811
(주)자비스,254120,2021/12,16006,2915698,16074,2915698
(주)자연과환경,043910,2011/12,34334,126186,34396,126186
(주)자연과환경,043910,2012/12,42951,33380,45845,33380
(주)자연과환경,043910,2013/12,35283,96501,39763,96501
(주)자연과환경,043910,2014/12,10192,52350,12897,52350
(주)자연과환경,043910,2015/12,6923,259576,9809,361373
(주)자연과환경,043910,2016/12,9164,249688,10116,319468
(주)자연과환경,043910,2017/12,13213,255161,13239,255816
(주)자연과환경,043910,2018/12,24752,271470,24828,271470
(주)자연과환경,043910,2019/12,31435,980081,31710,980081
(주)자연과환경,043910,2020/12,29000,627112,29149,705251
(주)자연과환경,043910,2021/12,54834,475305,55056,555306
(주)자유투어,046840,2011/12,22357,0,25765,0
(주)자유투어,046840,2012/12,19462,0,19902,0
(주)자이언트스텝,289220,2017/12,12694,326050,19735,326050
(주)자이언트스텝,289220,2018/12,12767,588301,20480,820870
(주)자이언트스텝,289220,2019/12,12839,733258,21199,738144
(주)자이언트스텝,289220,2020/12,15536,1357774,20223,1236774
(주)자이언트스텝,289220,2021/12,23027,2047170,33157,1854096
(주)장원테크,174880,2011/12,,,,
(주)장원테크,174880,2012/12,81733,868415,81733,868415
(주)장원테크,174880,2013/12,105074,1653627,105712,1653627
(주)장원테크,174880,2014/12,100673,1748975,108972,1748975
(주)장원테크,174880,2015/12,127516,1163905,202485,1163905
(주)장원테크,174880,2016/12,39351,860729,101229,860729
(주)장원테크,174880,2017/12,20697,816106,88636,816106
(주)장원테크,174880,2018/12,28109,621163,118255,621163
(주)장원테크,174880,2019/12,20250,504362,94837,504362
(주)장원테크,174880,2020/12,10814,585631,47777,585631
(주)장원테크,174880,2021/12,19121,546711,74683,546711
(주)저스템,417840,2018/12,,,,
(주)저스템,417840,2019/12,,,,
(주)저스템,417840,2020/12,,,,
(주)저스템,417840,2021/12,44827,2809896,,
(주)전우정밀,120780,2011/12,,,,
(주)전우정밀,120780,2012/12,,,,
(주)전우정밀,120780,2013/12,,,,
(주)전우정밀,120780,2014/12,,,,
(주)전우정밀,120780,2015/12,,,,
(주)전우정밀,120780,2016/12,,,,
(주)전우정밀,120780,2017/12,,,,
(주)전우정밀,120780,2018/12,,,,
(주)전우정밀,120780,2019/12,,,,
(주)전우정밀,120780,2020/12,,,,
(주)정다운,224090,2011/12,,,,
(주)정다운,224090,2012/12,,,,
(주)정다운,224090,2013/12,78124,0,,
(주)정다운,224090,2014/12,55049,0,55060,0
(주)정다운,208140,2014/12,,,,
(주)정다운,208140,2015/12,,,,
(주)정다운,224090,2015/12,57669,0,58251,0
(주)정다운,208140,2016/12,56914,0,57768,0
(주)정다운,208140,2017/12,80247,0,80550,0
(주)정다운,208140,2018/12,94884,0,105484,0
(주)정다운,208140,2019/12,114133,0,125822,0
(주)정다운,208140,2020/12,123887,0,124030,0
(주)정다운,208140,2021/12,153427,0,153621,0
(주)정상제이엘에스,040420,2011/12,85851,13446,86973,13446
(주)정상제이엘에스,040420,2012/12,78820,34405,82838,34405
(주)정상제이엘에스,040420,2013/12,74030,5689,76587,5689
(주)정상제이엘에스,040420,2014/12,75715,13008,78223,13007
(주)정상제이엘에스,040420,2015/12,77666,11537,80306,11537
(주)정상제이엘에스,040420,2016/12,80297,12107,83424,12107
(주)정상제이엘에스,040420,2017/12,81002,7008,84366,7008
(주)정상제이엘에스,040420,2018/12,83759,6672,87089,6672
(주)정상제이엘에스,040420,2019/12,89392,2949,93567,2950
(주)정상제이엘에스,040420,2020/12,84038,2220,85388,2220
(주)정상제이엘에스,040420,2021/12,101130,1571,101714,1571
(주)정원엔시스,045510,2011/12,176530,211686,,
(주)정원엔시스,045510,2012/12,136081,411078,,
(주)정원엔시스,045510,2013/12,118034,425926,,
(주)정원엔시스,045510,2014/12,128542,414464,,
(주)정원엔시스,045510,2015/12,133864,605622,144683,605622
(주)정원엔시스,045510,2016/12,153380,510888,183874,510888
(주)정원엔시스,045510,2017/12,121977,0,159023,0
(주)정원엔시스,045510,2018/12,110588,0,147806,0
(주)정원엔시스,045510,2019/12,128936,0,169191,0
(주)정원엔시스,045510,2020/12,138330,0,172165,0
(주)정원엔시스,045510,2021/12,135753,0,166333,0
(주)제낙스,065620,2011/12,24596,0,27491,0
(주)제낙스,065620,2012/12,20004,0,20474,0
(주)제낙스,065620,2013/12,16334,0,16337,0
(주)제낙스,065620,2014/12,10446,0,10446,0
(주)제낙스,065620,2015/12,11165,0,10671,0
(주)제낙스,065620,2016/12,6094,0,6091,0
(주)제낙스,065620,2017/12,6211,0,6211,0
(주)제낙스,065620,2018/12,5172,2346333,5172,2346333
(주)제낙스,065620,2019/12,3601,1194417,3601,1194416
(주)제낙스,065620,2020/12,2064,748659,,
(주)제넥신,095700,2011/12,2661,5531679,2661,5531679
(주)제넥신,095700,2012/12,6252,283314,6252,283314
(주)제넥신,095700,2013/12,5755,421001,,
(주)제넥신,095700,2014/12,16656,455542,,
(주)제넥신,095700,2015/12,32520,745253,,
(주)제넥신,095700,2016/12,11352,4804996,,
(주)제넥신,095700,2017/12,28455,34923940,,
(주)제넥신,095700,2018/12,12882,32715990,,
(주)제넥신,095700,2019/12,11303,40449463,,
(주)제넥신,095700,2020/12,18543,38995862,18543,39206273
(주)제넥신,095700,2021/12,38320,32340779,36828,33117928
(주)제넨바이오,072520,2011/12,143952,2527369,159816,2527369
(주)제넨바이오,072520,2012/12,204226,602848,226049,602848
(주)제넨바이오,072520,2013/12,205549,1021833,232367,1021833
(주)제넨바이오,072520,2014/12,102858,1477056,133469,1477056
(주)제넨바이오,072520,2015/12,70021,1287933,104516,1287933
(주)제넨바이오,072520,2016/12,17004,1447935,42364,1447935
(주)제넨바이오,072520,2017/12,15891,1059997,20194,1059997
(주)제넨바이오,072520,2018/12,7043,0,7043,0
(주)제넨바이오,072520,2019/12,11646,0,21968,0
(주)제넨바이오,072520,2020/12,11846,0,11846,0
(주)제넨바이오,072520,2021/12,8895,1018275,8895,1113198
(주)제노레이,122310,2011/12,22868,649825,23080,649825
(주)제노레이,122310,2012/12,26993,955057,27260,955057
(주)제노레이,122310,2013/12,30127,718351,30475,718351
(주)제노레이,122310,2014/12,27047,840427,28569,840427
(주)제노레이,122310,2015/12,29296,1139680,31880,1139680
(주)제노레이,122310,2016/12,35467,1824257,38278,1824257
(주)제노레이,122310,2017/12,41331,1367314,44492,1367314
(주)제노레이,122310,2018/12,52915,1596848,56289,1596848
(주)제노레이,122310,2019/12,60798,1983772,65106,1983772
(주)제노레이,122310,2020/12,59415,2646419,61688,2646419
(주)제노레이,122310,2021/12,70618,2956680,74290,2956680
(주)제노코,361390,2013/12,,,,
(주)제노코,361390,2014/12,,,,
(주)제노코,361390,2015/12,,,,
(주)제노코,361390,2016/12,,,,
(주)제노코,361390,2017/12,,,,
(주)제노코,361390,2018/12,,,,
(주)제노코,361390,2019/12,,,,
(주)제노코,361390,2020/12,34089,0,,
(주)제노코,361390,2021/12,45639,0,,
(주)제노포커스,187420,2013/12,2195,465426,2404,465430
(주)제노포커스,187420,2014/12,4622,243968,6148,243968
(주)제노포커스,187420,2015/12,4597,136049,6640,136049
(주)제노포커스,187420,2016/12,5833,265173,7029,265173
(주)제노포커스,187420,2017/12,6003,288845,11506,352419
(주)제노포커스,187420,2018/12,7407,651083,11518,899042
(주)제노포커스,187420,2019/12,13858,2129352,14942,4260550
(주)제노포커스,187420,2020/12,16717,2473305,18769,8025397
(주)제노포커스,187420,2021/12,10141,2020098,25874,10413195
(주)제놀루션,225220,2013/12,,,,
(주)제놀루션,225220,2014/12,,,,
(주)제놀루션,225220,2015/12,,,,
(주)제놀루션,225220,2016/12,,,,
(주)제놀루션,225220,2017/12,,,,
(주)제놀루션,225220,2018/12,,,,
(주)제놀루션,225220,2019/12,3951,462198,,
(주)제놀루션,225220,2020/12,85303,462702,,
(주)제놀루션,225220,2021/12,72834,1648649,,
(주)제닉,123330,2011/12,105276,860764,,
(주)제닉,123330,2012/12,85873,867960,85811,867960
(주)제닉,123330,2013/12,63332,991798,62179,991798
(주)제닉,123330,2014/12,61607,1376205,63520,1376205
(주)제닉,123330,2015/12,62935,909895,73706,934755
(주)제닉,123330,2016/12,61419,0,89668,0
(주)제닉,123330,2017/12,49600,0,64690,0
(주)제닉,123330,2018/12,50524,1092234,69027,1151651
(주)제닉,123330,2019/12,43256,949062,52261,949074
(주)제닉,123330,2020/12,42142,929270,42132,929270
(주)제닉,123330,2021/12,38408,1134048,38408,1134048
(주)제로투세븐,159580,2011/12,190745,0,205072,0
(주)제로투세븐,159580,2012/12,225052,0,247207,0
(주)제로투세븐,159580,2013/12,214710,0,240089,0
(주)제로투세븐,159580,2014/12,215280,0,244579,0
(주)제로투세븐,159580,2015/12,238664,0,270633,0
(주)제로투세븐,159580,2016/12,199046,0,229773,0
(주)제로투세븐,159580,2017/12,164647,0,184324,0
(주)제로투세븐,159580,2018/12,156777,0,175282,0
(주)제로투세븐,159580,2019/12,215101,0,213550,0
(주)제로투세븐,159580,2020/12,139580,0,141001,0
(주)제로투세븐,159580,2021/12,111548,0,111952,0
(주)제우스,079370,2011/12,195297,1958123,261693,4111754
(주)제우스,079370,2012/12,96710,4928296,155738,8285653
(주)제우스,079370,2013/12,127543,4955835,204945,10790720
(주)제우스,079370,2014/12,160062,7762914,240977,12619704
(주)제우스,079370,2015/12,202818,7608213,290134,15040518
(주)제우스,079370,2016/12,190516,9528927,290848,15985149
(주)제우스,079370,2017/12,255485,8493717,359109,18488476
(주)제우스,079370,2018/12,304792,8178623,453592,16453707
(주)제우스,079370,2019/12,198658,9982766,323488,17232968
(주)제우스,079370,2020/12,212125,20697303,360025,27738901
(주)제우스,079370,2021/12,200664,25612489,400762,30675724
(주)제이브이엠,054950,2011/12,75535,1590780,,
(주)제이브이엠,054950,2012/12,77867,3516398,,
(주)제이브이엠,054950,2013/12,81605,2851127,,
(주)제이브이엠,054950,2014/12,84527,3026226,88207,3026226
(주)제이브이엠,054950,2015/12,76597,3391901,88459,3391901
(주)제이브이엠,054950,2016/12,85142,2069054,98149,2069054
(주)제이브이엠,054950,2017/12,92514,3423635,106176,3423635
(주)제이브이엠,054950,2018/12,90115,5605533,103635,5605533
(주)제이브이엠,054950,2019/12,99556,6658026,110145,6658026
(주)제이브이엠,054950,2020/12,100349,6413698,115411,6413698
(주)제이브이엠,054950,2021/12,103616,6404273,115826,6404273
(주)제이스텍,090470,2011/12,55422,526446,,
(주)제이스텍,090470,2012/12,43592,1236164,,
(주)제이스텍,090470,2013/12,29464,2122885,,
(주)제이스텍,090470,2014/12,50666,733337,,
(주)제이스텍,090470,2015/12,70010,1299217,,
(주)제이스텍,090470,2016/12,150786,766883,150786,766883
(주)제이스텍,090470,2017/12,570821,1536547,570821,1536547
(주)제이스텍,090470,2018/12,126220,3222177,126230,3224578
(주)제이스텍,090470,2019/12,126893,4379616,126893,4385302
(주)제이스텍,090470,2020/12,114449,3414948,114449,3570366
(주)제이스텍,090470,2021/12,81553,2538687,81838,2949209
(주)제이시스메디칼,287410,2017/12,,,,
(주)제이시스메디칼,287410,2018/12,,,,
(주)제이시스메디칼,287410,2019/12,,,,
(주)제이시스메디칼,287410,2020/12,,,,
(주)제이시스메디칼,287410,2021/12,79816,2072648,81296,2193338
(주)제이아이테크,417500,2019/12,17023,457408,,
(주)제이아이테크,417500,2020/12,19893,250633,19893,252166
(주)제이아이테크,417500,2021/12,20497,531476,20498,531476
(주)제이앤티씨,204270,2011/12,,,,
(주)제이앤티씨,204270,2012/12,,,,
(주)제이앤티씨,204270,2013/12,,,,
(주)제이앤티씨,204270,2014/12,232529,85550,236314,85550
(주)제이앤티씨,204270,2015/12,210591,9694,213486,9694
(주)제이앤티씨,204270,2016/12,302865,2320,304392,2320
(주)제이앤티씨,204270,2017/12,266617,0,268256,0
(주)제이앤티씨,204270,2018/12,164106,0,229357,0
(주)제이앤티씨,204270,2019/12,142404,8264078,386150,7672627
(주)제이앤티씨,204270,2020/12,119772,9370095,347773,7737284
(주)제이앤티씨,204270,2021/12,101351,6955502,202595,6087936
(주)제이에스티나,026040,2011/12,95215,106848,95181,106848
(주)제이에스티나,026040,2012/12,122249,249786,122360,249786
(주)제이에스티나,026040,2013/12,139234,166123,139336,166124
(주)제이에스티나,026040,2014/12,158299,44912,158606,44912
(주)제이에스티나,026040,2015/12,154612,195122,155347,195122
(주)제이에스티나,026040,2016/12,169056,116365,170252,116365
(주)제이에스티나,026040,2017/12,138585,299788,139949,299788
(주)제이에스티나,026040,2018/12,126040,115772,127351,115772
(주)제이에스티나,026040,2019/12,94811,76253,96141,76253
(주)제이에스티나,026040,2020/12,59782,2634,60003,2634
(주)제이에스티나,026040,2021/12,67241,0,67333,0
(주)제이에스피브이,250300,2013/12,,,,
(주)제이에스피브이,250300,2014/12,,,,
(주)제이에스피브이,250300,2015/12,,,,
(주)제이에스피브이,250300,2016/12,,,,
(주)제이에스피브이,250300,2017/12,,,,
(주)제이에이치코오스,065310,2011/12,12643,6677,37499,41330
(주)제이엘케이,322510,2015/12,,,,
(주)제이엘케이,322510,2016/12,,,,
(주)제이엘케이,322510,2017/12,,,,
(주)제이엘케이,322510,2018/12,363,2161557,,
(주)제이엘케이,322510,2019/12,230,2510390,230,2510390
(주)제이엘케이,322510,2020/12,4490,2466218,4490,2466218
(주)제이엘케이,322510,2021/12,3821,2385612,3786,2544243
(주)제이오,418550,2011/12,,,,
(주)제이오,418550,2012/12,,,,
(주)제이오,418550,2013/12,,,,
(주)제이오,418550,2014/12,,,,
(주)제이오,418550,2015/12,,,,
(주)제이오,418550,2016/12,,,,
(주)제이오,418550,2017/12,,,,
(주)제이오,418550,2018/12,,,,
(주)제이오,418550,2019/12,,,,
(주)제이오,418550,2020/12,,,,
(주)제이오,418550,2021/12,78703,569054,,
(주)제이와이피엔터테인먼트,035900,2011/06,10237,0,10237,0
(주)제이와이피엔터테인먼트,035900,2012/12,13209,739583,15067,0
(주)제이와이피엔터테인먼트,035900,2013/12,17808,833943,21324,833943
(주)제이와이피엔터테인먼트,035900,2014/12,44326,634314,48482,634314
(주)제이와이피엔터테인먼트,035900,2015/12,48690,380378,50557,380378
(주)제이와이피엔터테인먼트,035900,2016/12,69511,434650,73645,434650
(주)제이와이피엔터테인먼트,035900,2017/12,96761,480144,102242,480144
(주)제이와이피엔터테인먼트,035900,2018/12,118167,459163,124821,480127
(주)제이와이피엔터테인먼트,035900,2019/12,144614,462778,155436,692584
(주)제이와이피엔터테인먼트,035900,2020/12,130009,381814,144399,543075
(주)제이와이피엔터테인먼트,035900,2021/12,165231,946903,193900,1230925
(주)제이웨이,058420,2011/12,17072,0,,
(주)제이웨이,058420,2012/12,12427,0,,
(주)제이웨이,058420,2013/12,10640,0,12898,0
(주)제이웨이,058420,2014/12,9480,0,13840,0
(주)제이웨이,058420,2015/12,9417,0,13816,0
(주)제이웨이,058420,2016/12,8022,0,7478,0
(주)제이웨이,058420,2017/12,6305,0,6936,0
(주)제이웨이,058420,2018/12,4713,0,13100,196797
(주)제이웨이,058420,2019/12,4743,0,11407,240124
(주)제이웨이,058420,2020/12,5318,165181,11051,434320
(주)제이웨이,058420,2021/12,3236,0,4976,0
(주)제이콘텐트리,036420,2011/12,60181,299441,136848,336466
(주)제이콘텐트리,036420,2012/12,86150,357671,393161,471714
(주)제이콘텐트리,036420,2013/12,76281,244530,401082,384471
(주)제이콘텐트리,036420,2014/12,67280,176331,394058,314447
(주)제이콘텐트리,036420,2015/12,45128,448593,349719,625107
(주)제이콘텐트리,036420,2016/12,1332,26131,335161,215986
(주)제이콘텐트리,036420,2017/12,34807,47210,420319,534170
(주)제이콘텐트리,036420,2018/12,69871,39622,511279,456884
(주)제이테크놀로지,035480,2011/12,45864,1490499,,
(주)제이테크놀로지,035480,2012/12,45389,2052285,45389,2052285
(주)제이테크놀로지,035480,2013/12,22485,1249799,47702,1249799
(주)제이테크놀로지,035480,2014/12,6075,203184,46109,203184
(주)제이테크놀로지,035480,2015/12,35544,0,,
(주)제이테크놀로지,035480,2016/12,24444,0,,
(주)제이테크놀로지,035480,2017/12,8116,0,8116,0
(주)제이테크놀로지,035480,2018/12,15780,0,,
(주)제이티,089790,2011/12,66027,2389518,,
(주)제이티,089790,2012/12,70350,1359794,,
(주)제이티,089790,2013/12,21497,1493970,,
(주)제이티,089790,2014/12,43248,3010382,44435,3010384
(주)제이티,089790,2015/12,34813,2202210,,
(주)제이티,089790,2016/12,22346,4847984,,
(주)제이티,089790,2017/12,32193,2417143,,
(주)제이티,089790,2018/12,34943,33184,,
(주)제이티,089790,2019/12,42388,0,42388,0
(주)제이티,089790,2020/12,44609,0,44609,0
(주)제이티,089790,2021/12,65626,0,65645,0
(주)제일바이오,052670,2011/12,25597,0,,
(주)제일바이오,052670,2012/12,36868,0,,
(주)제일바이오,052670,2013/12,38365,0,,
(주)제일바이오,052670,2014/12,39534,0,,
(주)제일바이오,052670,2015/12,34980,295814,,
(주)제일바이오,052670,2016/12,35824,282287,,
(주)제일바이오,052670,2017/12,27987,231794,,
(주)제일바이오,052670,2018/12,27810,190249,,
(주)제일바이오,052670,2019/12,22986,191589,,
(주)제일바이오,052670,2020/12,18999,208537,,
(주)제일바이오,052670,2021/12,16912,213753,,
(주)제일테크노스,038010,2011/12,120975,50000,122428,50000
(주)제일테크노스,038010,2012/12,135295,40000,137798,40000
(주)제일테크노스,038010,2013/12,134027,11000,135810,11000
(주)제일테크노스,038010,2014/12,142869,339513,146164,339513
(주)제일테크노스,038010,2015/12,140538,413879,143614,413879
(주)제일테크노스,038010,2016/12,141790,489356,144646,489356
(주)제일테크노스,038010,2017/12,150826,607740,153078,607740
(주)제일테크노스,038010,2018/12,156349,451134,160764,451134
(주)제일테크노스,038010,2019/12,162469,384109,167025,384109
(주)제일테크노스,038010,2020/12,131438,450493,136052,450493
(주)제일테크노스,038010,2021/12,175959,611468,179328,611468
(주)제주반도체,080220,2011/12,82169,5417874,82169,5028565
(주)제주반도체,080220,2012/12,28675,4003777,28675,3555776
(주)제주반도체,080220,2013/12,13981,5130348,13981,4915157
(주)제주반도체,080220,2014/12,33253,4689992,33253,3626073
(주)제주반도체,080220,2015/12,57711,2409006,57664,2409452
(주)제주반도체,080220,2016/12,58177,1652660,56630,2128129
(주)제주반도체,080220,2017/12,118773,1170383,117037,2079636
(주)제주반도체,080220,2018/12,144450,3044696,144450,1863313
(주)제주반도체,080220,2019/12,109039,3439653,109091,1739496
(주)제주반도체,080220,2020/12,110455,5225884,126953,3401168
(주)제주반도체,080220,2021/12,176599,3467826,193315,1847826
(주)제테마,216080,2017/12,8174,0,,
(주)제테마,216080,2018/12,11208,3724262,,
(주)제테마,216080,2019/12,13300,7802846,,
(주)제테마,216080,2020/12,20660,5052418,,
(주)제테마,216080,2021/12,33223,3910093,,
(주)젠큐릭스,229000,2013/12,,,,
(주)젠큐릭스,229000,2014/12,,,,
(주)젠큐릭스,229000,2015/12,,,,
(주)젠큐릭스,229000,2016/12,,,,
(주)젠큐릭스,229000,2017/12,,,,
(주)젠큐릭스,229000,2018/12,267,1439410,,
(주)젠큐릭스,229000,2019/12,137,1810529,,
(주)젠큐릭스,229000,2020/12,1452,2855671,1572,3153731
(주)젠큐릭스,229000,2021/12,2167,2961603,3047,3474668
(주)젬백스&카엘,082270,2011/12,23809,622748,52118,987497
(주)젬백스&카엘,082270,2012/12,31612,727806,64496,1872018
(주)젬백스&카엘,082270,2013/12,30412,643159,66530,3224707
(주)젬백스&카엘,082270,2014/12,24941,577675,101051,3092241
(주)젬백스&카엘,082270,2015/12,36626,1813993,75074,2335700
(주)젬백스&카엘,082270,2016/12,26191,1057440,109128,1718390
(주)젬백스&카엘,082270,2017/12,43956,2350201,47875,2507612
(주)젬백스&카엘,082270,2018/12,45662,3732707,47240,3732707
(주)젬백스&카엘,082270,2019/12,40814,4303697,42664,4948382
(주)젬백스&카엘,082270,2020/12,65663,4435093,65663,4505896
(주)젬백스&카엘,082270,2021/12,60371,7241083,60371,7241083
(주)젬백스링크,064800,2011/12,30220,849980,44115,849980
(주)젬백스링크,064800,2012/12,24511,497091,35663,497092
(주)젬백스링크,064800,2013/12,20256,699807,28414,699807
(주)젬백스링크,064800,2014/12,17520,415441,20593,415441
(주)젬백스링크,064800,2015/12,15932,430402,,
(주)젬백스링크,064800,2016/12,16426,772856,33108,1001191
(주)젬백스링크,064800,2017/12,14117,539385,193680,1424464
(주)젬백스링크,064800,2018/12,41963,29769,52907,805583
(주)젬백스링크,064800,2019/12,95230,24918,95069,367776
(주)젬백스링크,064800,2020/12,93562,39575,93407,453652
(주)젬백스링크,064800,2021/12,109720,95355,109579,289281
(주)조이시티,067000,2011/12,39270,0,43753,0
(주)조이시티,067000,2012/12,60211,14838393,62984,12043182
(주)조이시티,067000,2013/12,37463,15332506,37472,15332506
(주)조이시티,067000,2014/12,46006,0,46521,16114105
(주)조이시티,067000,2015/12,57491,14970697,57536,13562728
(주)조이시티,067000,2016/12,72470,15473114,72519,14002401
(주)조이시티,067000,2017/12,90618,16995752,92184,15687016
(주)조이시티,067000,2018/12,86819,18645998,87222,17286877
(주)조이시티,067000,2019/12,102530,13860427,103136,12447905
(주)조이시티,067000,2020/12,164110,12119018,165384,11115758
(주)조이시티,067000,2021/12,200873,14794569,201302,13831841
(주)좋은사람들,033340,2011/12,128075,0,128318,0
(주)좋은사람들,033340,2012/12,136767,0,137135,0
(주)좋은사람들,033340,2013/12,145743,0,146157,0
(주)좋은사람들,033340,2014/12,134650,0,135451,0
(주)좋은사람들,033340,2015/12,123836,0,123969,0
(주)좋은사람들,033340,2016/12,126618,0,126643,0
(주)좋은사람들,033340,2017/12,119283,0,119279,0
(주)좋은사람들,033340,2018/12,128374,0,128374,0
(주)좋은사람들,033340,2019/12,126695,0,126695,0
(주)좋은사람들,033340,2020/12,122893,0,123079,0
(주)좋은사람들,033340,2021/12,90097,0,90097,0
(주)주노콜렉션,221670,2014/12,,,,
(주)주노콜렉션,221670,2015/12,,,,
(주)주노콜렉션,221670,2016/12,,,,
(주)주노콜렉션,221670,2017/12,,,,
(주)주노콜렉션,221670,2018/12,,,,
(주)중앙디앤엠,051980,2011/12,39347,1192054,38845,1192054
(주)중앙디앤엠,051980,2012/12,45389,701517,45389,701517
(주)중앙디앤엠,051980,2013/12,22719,1205002,28925,1856292
(주)중앙디앤엠,051980,2014/12,14845,982958,20513,1727457
(주)중앙디앤엠,051980,2015/12,15911,907152,18839,1585553
(주)중앙디앤엠,051980,2016/12,12242,0,17854,547065
(주)중앙디앤엠,051980,2017/12,6558,0,7156,67696
(주)중앙디앤엠,051980,2018/12,9988,0,11235,177628
(주)중앙디앤엠,051980,2019/12,7057,0,9781,234338
(주)중앙디앤엠,051980,2020/12,6179,0,10755,0
(주)중앙디앤엠,051980,2021/12,8624,0,13031,0
(주)중앙백신연구소,072020,2011/12,15589,814030,,
(주)중앙백신연구소,072020,2012/12,19263,970474,,
(주)중앙백신연구소,072020,2013/12,24349,753172,,
(주)중앙백신연구소,072020,2014/12,29609,916275,,
(주)중앙백신연구소,072020,2015/12,34605,1593160,,
(주)중앙백신연구소,072020,2016/12,37900,1757102,,
(주)중앙백신연구소,072020,2017/12,31867,1469432,,
(주)중앙백신연구소,072020,2018/12,33153,1630844,,
(주)중앙백신연구소,072020,2019/12,32903,1755876,,
(주)중앙백신연구소,072020,2020/12,36318,1753621,,
(주)중앙백신연구소,072020,2021/12,40912,1806937,40914,1806937
(주)중앙에너비스,000440,2011/09,113273,0,,
(주)중앙에너비스,000440,2012/09,105198,0,,
(주)중앙에너비스,000440,2013/09,86441,0,,
(주)중앙에너비스,000440,2014/09,84717,0,101393,64082
(주)중앙에너비스,000440,2015/12,67183,0,90447,467983
(주)중앙에너비스,000440,2016/12,68791,0,91628,474096
(주)중앙에너비스,000440,2017/12,70819,0,,
(주)중앙에너비스,000440,2018/12,76133,0,,
(주)중앙에너비스,000440,2019/12,65688,0,65702,0
(주)중앙에너비스,000440,2020/12,53553,0,53565,0
(주)중앙에너비스,000440,2021/12,60700,0,60713,0
(주)지노믹트리,228760,2014/12,,,,
(주)지노믹트리,228760,2015/12,,,,
(주)지노믹트리,228760,2016/12,548,389054,,
(주)지노믹트리,228760,2017/12,454,880663,,
(주)지노믹트리,228760,2018/12,387,1117550,,
(주)지노믹트리,228760,2019/12,282,1640680,282,1640680
(주)지노믹트리,228760,2020/12,1774,3353183,1239,3509985
(주)지노믹트리,228760,2021/12,2417,2552812,5140,2811521
(주)지놈앤컴퍼니,314130,2016/12,,,,
(주)지놈앤컴퍼니,314130,2017/12,,,,
(주)지놈앤컴퍼니,314130,2018/12,,,,
(주)지놈앤컴퍼니,314130,2019/12,46,7014849,46,7772780
(주)지놈앤컴퍼니,314130,2020/12,151,10986391,151,13669475
