회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)엠게임,058630,2011/12,14076,18722,44287,50387,72262,66017,115780,117932,2922,-255
(주)엠게임,058630,2012/12,12933,15279,42894,44966,72810,64932,119353,117598,3397,402
(주)엠게임,058630,2013/12,11603,12783,30730,31916,16829,7359,63108,57516,-13979,-14628
(주)엠게임,058630,2014/12,9064,8578,29768,30726,25308,17555,46381,40464,2501,2479
(주)엠게임,058630,2015/12,8225,,27807,,22441,,36705,,7663,
(주)엠게임,058630,2016/12,10455,,30504,,27146,,39073,,4203,
(주)엠게임,058630,2017/12,11379,,27544,,34455,,44408,,4866,
(주)엠게임,058630,2018/12,10958,12234,27302,27118,32961,32453,41794,41309,4315,3621
(주)엠게임,058630,2019/12,10965,11956,37542,37631,40591,39954,49087,48508,7625,7249
(주)엠게임,058630,2020/12,10565,11500,42216,42393,46578,46420,57124,57026,10277,10594
(주)엠게임,058630,2021/12,11083,11303,55299,55705,73657,73717,85291,85438,19675,18383
(주)엠디에스테크,086960,2011/12,6032,6492,61065,70690,57089,59408,71814,76286,8007,9237
(주)엠디에스테크,086960,2012/12,8477,8875,63492,72716,68947,71767,84457,88664,8107,8805
(주)엠디에스테크,086960,2013/12,8581,11470,70862,83701,75868,79082,93596,102807,8750,9099
(주)엠디에스테크,086960,2014/12,8299,11338,84565,105181,84227,88467,106924,119153,9224,10815
(주)엠디에스테크,086960,2015/12,9018,13340,92750,117802,91188,97424,114004,128579,9750,12302
(주)엠디에스테크,086960,2016/12,8871,13330,112363,150281,87244,98897,119273,146723,9004,13556
(주)엠디에스테크,086960,2017/12,8652,12532,110549,148934,91387,105007,111143,143217,8556,11229
(주)엠디에스테크,086960,2018/12,9265,14523,106963,158945,95030,120119,121272,164467,8896,9867
(주)엠디에스테크,086960,2019/12,9803,10963,116923,154902,108500,116135,138217,154474,7187,4421
(주)엠디에스테크,086960,2020/12,4233,8616,104466,146571,112813,120254,138604,176749,7805,4026
(주)엠디에스테크,086960,2021/12,3974,10721,89194,155059,90253,107151,139377,204812,3498,2163
(주)엠로,058970,2012/12,,,,,,,,,,
(주)엠로,058970,2013/12,,,,,,,,,,
(주)엠로,058970,2014/12,,,,,,,,,,
(주)엠로,058970,2015/12,,,,,,,,,,
(주)엠로,058970,2016/12,,,,,,,,,,
(주)엠로,058970,2017/12,,,,,,,,,,
(주)엠로,058970,2018/12,,,,,,,,,,
(주)엠로,058970,2019/12,,,,,,,,,,
(주)엠로,058970,2020/12,6594,6737,40302,44849,13598,14135,35816,37059,5839,6459
(주)엠로,058970,2021/12,7357,7505,44149,47015,41383,41729,54561,55760,6873,6732
(주)엠씨넥스,097520,2011/12,20293,28617,201921,215299,35376,41583,108771,138602,12519,16103
(주)엠씨넥스,097520,2012/12,17742,34980,159316,170354,49916,54873,122712,149267,6247,6211
(주)엠씨넥스,097520,2013/12,20538,78778,271772,297244,57807,63125,169155,212988,12464,12127
(주)엠씨넥스,097520,2014/12,22408,103542,378395,410393,80297,76988,246532,289081,30699,22599
(주)엠씨넥스,097520,2015/12,28364,116794,421493,502865,104139,91003,255667,272541,30846,26294
(주)엠씨넥스,097520,2016/12,32023,127949,399263,412482,93600,63604,305330,294687,-10027,-23870
(주)엠씨넥스,097520,2017/12,33616,151953,625605,668465,119831,98018,373912,387797,22176,19661
(주)엠씨넥스,097520,2018/12,25948,160960,627642,696954,162248,129709,384935,391054,51761,41112
(주)엠씨넥스,097520,2019/12,24835,221901,1184887,1267712,270569,224567,467688,476581,130321,113067
(주)엠씨넥스,097520,2020/12,23997,198201,1165039,1311343,299910,252935,466653,453396,68094,59167
(주)엠아이텍,179290,2011/12,,,,,,,,,,
(주)엠아이텍,179290,2012/12,,,,,,,,,,
(주)엠아이텍,179290,2013/12,,,,,,,,,,
(주)엠아이텍,179290,2014/12,,,,,,,,,,
(주)엠아이텍,179290,2015/12,,,,,,,,,,
(주)엠아이텍,179290,2016/12,,,,,,,,,,
(주)엠아이텍,179290,2017/12,5187,5187,22096,22541,18675,18677,29680,29664,1745,1835
(주)엠아이텍,179290,2018/12,3531,3531,29599,29599,44766,44768,49256,49258,5060,5060
(주)엠아이텍,179290,2019/12,10170,10170,32655,32655,48345,48262,57395,57313,3374,3371
(주)엠아이텍,179290,2020/12,11143,11143,40203,40203,55356,55404,68036,68084,6604,6506
(주)엠아이텍,179290,2021/12,10140,,50259,,64761,,78525,,13209,
(주)엠에스씨,009780,2011/12,49432,52818,112593,112593,36016,34838,119602,118428,4831,4199
(주)엠에스씨,009780,2012/12,50746,53909,114908,114903,38418,36661,114117,112366,4777,4135
(주)엠에스씨,009780,2013/12,52818,55743,127199,127198,42548,40219,116223,113921,6458,5745
(주)엠에스씨,009780,2014/12,55596,58395,129226,129226,46930,44069,128372,125539,7737,6945
(주)엠에스씨,009780,2015/12,55844,58528,134818,134818,50335,49750,129616,129055,8664,7959
(주)엠에스씨,009780,2016/12,57305,59797,135622,135618,58060,59749,138632,140341,13347,12891
(주)엠에스씨,009780,2017/12,54707,56718,141955,141955,67904,70814,139508,142433,13242,12824
(주)엠에스씨,009780,2018/12,53658,55533,144605,144605,75582,80557,142771,147758,13915,13484
(주)엠에스씨,009780,2019/12,54481,56193,149239,149239,84857,90289,152761,158201,15102,14679
(주)엠에스씨,009780,2020/12,58032,60090,145253,146371,94638,100737,160394,166618,13276,12875
(주)엠에스씨,009780,2021/12,55597,56298,159698,162049,110646,115719,179294,184760,21528,21271
(주)엠에스오토텍,123040,2011/12,76686,253553,142462,316364,78950,85980,232852,520720,29022,30118
(주)엠에스오토텍,123040,2012/12,82265,325652,166530,329748,88043,41322,336913,590932,21458,4078
(주)엠에스오토텍,123040,2013/12,83506,355041,355644,676720,99853,58603,355493,594665,20098,43041
(주)엠에스오토텍,123040,2014/12,78844,414839,316826,803780,127388,79010,378600,665598,4933,21694
(주)엠에스오토텍,123040,2015/12,93258,421921,310355,864032,142653,93157,426382,646979,15657,47087
(주)엠에스오토텍,123040,2016/12,58111,387853,222947,747894,152493,125263,411479,630584,11233,41123
(주)엠에스오토텍,123040,2017/12,63797,362521,203040,704192,175302,139124,401310,608134,1558,23800
(주)엠에스오토텍,123040,2018/12,69464,360136,245349,891950,176361,115620,411012,700687,-592,27398
(주)엠에스오토텍,123040,2019/12,72986,596936,273755,1274417,202047,212265,483463,1008067,1614,66742
(주)엠에스오토텍,123040,2020/12,67497,594191,229457,1216548,136824,237160,391305,1025311,-4957,26834
(주)엠에스오토텍,123040,2021/12,75321,644421,180681,1521786,123856,346891,457862,1308408,-3922,51282
(주)엠제이비,074150,2011/12,1087,13432,17892,17890,23763,27042,34264,37907,1774,1750
(주)엠제이비,074150,2012/12,857,8204,16547,16944,23494,21321,31202,29300,-609,-2368
(주)엠제이비,074150,2013/12,324,,12999,,14606,,21849,,517,
(주)엠제이비,074150,2014/12,406,,5744,,36341,,71550,,-630,
(주)엠제이비,074150,2015/12,44,,4444,,33890,,73405,,-1390,
(주)엠투아이코퍼레이션,347890,2011/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2012/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2013/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2014/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2015/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2016/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2017/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2018/12,,,,,,,,,,
(주)엠투아이코퍼레이션,347890,2019/12,16876,,24715,,37188,,43027,,6670,
(주)엠투아이코퍼레이션,347890,2020/12,28997,,33223,,59545,,66333,,10825,
(주)엠투아이코퍼레이션,347890,2021/12,17790,,39287,,65775,,73878,,11510,
(주)엠투엔,033310,2011/12,18167,,54823,,19181,,73308,,3094,
(주)엠투엔,033310,2012/12,9322,,43234,,22433,,55697,,4228,
(주)엠투엔,033310,2013/12,9620,,39286,,28526,,55332,,6403,
(주)엠투엔,033310,2014/12,9916,12035,36012,39003,35256,38932,64814,72578,5220,5443
(주)엠투엔,033310,2015/12,10098,12028,29535,51008,41241,45430,68935,78549,1965,4041
(주)엠투엔,033310,2016/12,9657,12195,27615,49727,44772,49455,74834,85604,1312,3152
(주)엠투엔,033310,2017/12,9417,11849,28613,51170,48532,53356,78823,89144,575,1849
(주)엠투엔,033310,2018/12,9378,12844,29208,53253,51602,55101,87009,96865,520,1664
(주)엠투엔,033310,2019/12,8265,13170,27261,46466,55952,60414,90578,99126,118,413
(주)엠투엔,033310,2020/12,8027,12884,21403,35123,61838,64870,112327,120399,-1041,-1901
(주)엠투엔,033310,2021/12,7527,11805,27640,43542,137372,141253,190098,197826,-4032,-4813
(주)엠플러스,259630,2011/12,,,,,,,,,,
(주)엠플러스,259630,2012/12,,,,,,,,,,
(주)엠플러스,259630,2013/12,,,,,,,,,,
(주)엠플러스,259630,2017/12,8555,,72110,,33424,,60361,,7962,
(주)엠플러스,259630,2018/12,17348,,78115,,39084,,102616,,1930,
(주)엠플러스,259630,2019/12,28050,28050,104344,104344,41609,41619,142034,142054,2725,2738
(주)엠플러스,259630,2020/12,30955,30955,158541,158541,58700,58744,140862,140917,10003,10047
(주)엠플러스,259630,2021/12,30908,30908,76482,76482,51814,51866,178203,178269,-14030,-14019
(주)엠피대산,065150,2011/12,33684,34776,158518,159297,24613,21285,86902,86015,7844,6688
(주)엠피대산,065150,2012/12,30962,31781,176715,177633,24274,22456,74478,72704,9614,8951
(주)엠피대산,065150,2013/12,29316,30020,170323,174594,25908,23675,69498,67295,4941,3161
(주)엠피대산,065150,2014/12,28040,28588,142889,143976,45367,42784,83074,80515,1754,1435
(주)엠피대산,065150,2015/12,30186,30798,110334,122422,41511,43555,100203,105662,-7259,-4839
(주)엠피대산,065150,2016/12,29402,29694,97058,151260,31223,42585,99266,114752,-8907,505
(주)엠피대산,065150,2017/12,8406,8508,81521,145213,14460,47070,64136,102833,-10988,-397
(주)엠피대산,065150,2018/12,4276,4359,65652,119810,20523,34676,46160,65604,-4560,-377
(주)엠피대산,065150,2019/12,10875,11675,61840,109949,18390,35444,54036,92628,-192,-2461
(주)엠피대산,065150,2020/12,6607,7131,46748,77136,34552,37436,58491,64895,-7390,-16255
(주)엠피대산,065150,2021/12,5345,5345,84042,104306,42098,40332,68043,68217,2182,-894
(주)엠피씨플러스,050540,2011/12,9073,9075,117722,124529,48216,49715,74737,76656,2764,2013
(주)엠피씨플러스,050540,2012/12,8533,,140208,,52623,,78268,,3230,
(주)엠피씨플러스,050540,2013/12,25646,25646,129340,131407,40243,39864,85492,85417,2134,2043
(주)엠피씨플러스,050540,2014/12,10652,10652,134983,138806,40306,40049,82440,82735,679,723
(주)엠피씨플러스,050540,2015/12,11579,15525,127888,134587,39316,32588,93870,88217,-2866,-2914
(주)엠피씨플러스,050540,2016/12,6648,6661,142615,150491,13260,13399,48037,50725,1195,1211
(주)엠피씨플러스,050540,2017/12,10448,11448,128539,128539,39810,39217,79353,80255,-2840,-3119
(주)엠피씨플러스,050540,2018/12,9879,11833,127370,128412,42703,42318,81232,82540,-7997,-9304
(주)엠피씨플러스,050540,2019/12,10564,12562,115984,121549,36980,38578,104879,112900,-6789,-9176
(주)엠피씨플러스,050540,2020/12,5664,6041,110691,116683,6110,3733,49053,57045,132,-1222
(주)엠피씨플러스,050540,2021/12,4895,4895,75951,75951,11521,9954,35553,35594,1079,1074
(주)연우,115960,2011/12,71824,,137600,,50492,,139707,,16928,
(주)연우,115960,2012/12,73610,,152042,,72415,,150650,,17346,
(주)연우,115960,2013/12,87031,,157436,,77974,,162004,,9768,
(주)연우,115960,2014/12,91685,,168759,,86686,,162333,,12149,
(주)연우,115960,2015/12,103837,,199099,,159420,,212135,,18863,
(주)연우,115960,2016/12,127017,127222,235063,234568,179137,179163,236110,236137,24944,24895
(주)연우,115960,2017/12,153405,153724,228722,229295,186885,186444,257337,259149,9070,9009
(주)연우,115960,2018/12,164089,172409,271933,272929,192507,191588,282443,285761,6355,6166
(주)연우,115960,2019/12,159970,179200,292405,294610,212747,209606,289309,295923,24228,22481
(주)연우,115960,2020/12,150315,168888,245653,251157,221201,218637,281329,288776,16717,15979
(주)연우,115960,2021/12,142966,163111,279680,287098,247077,244178,290990,300226,31247,29918
(주)영림원소프트랩,060850,2011/12,,,,,,,,,,
(주)영림원소프트랩,060850,2012/12,,,,,,,,,,
(주)영림원소프트랩,060850,2013/12,,,,,,,,,,
(주)영림원소프트랩,060850,2014/12,,,,,,,,,,
(주)영림원소프트랩,060850,2015/12,,,,,,,,,,
(주)영림원소프트랩,060850,2016/12,,,,,,,,,,
(주)영림원소프트랩,060850,2017/12,,,,,,,,,,
(주)영림원소프트랩,060850,2018/12,,,,,,,,,,
(주)영림원소프트랩,060850,2019/12,3337,3337,37899,37983,9256,10086,29504,30403,4192,4271
(주)영림원소프트랩,060850,2020/12,5275,5275,43812,43872,32599,33754,51303,52479,4212,4260
(주)영림원소프트랩,060850,2021/12,7744,7744,47533,47706,35762,37390,54333,56063,4260,4338
(주)영우디에스피,143540,2011/12,,,,,,,,,,
(주)영우디에스피,143540,2012/12,,,,,,,,,,
(주)영우디에스피,143540,2013/12,9441,,89650,,15319,,30204,,8861,
(주)영우디에스피,143540,2014/12,9879,,62547,,25273,,48551,,2614,
(주)영우디에스피,143540,2015/12,9568,,57844,,26901,,51566,,290,
(주)영우디에스피,143540,2016/12,7700,7700,146159,146159,39872,39675,137397,137203,9773,9769
(주)영우디에스피,143540,2017/12,16004,16004,258081,258081,35135,35086,162153,162503,-364,-404
(주)영우디에스피,143540,2018/12,17113,17198,145960,146298,8752,7830,110002,109698,-14272,-14330
(주)영우디에스피,143540,2019/12,16978,17034,100433,100433,18500,17309,112412,111871,11801,11508
(주)영우디에스피,143540,2020/12,17321,17348,101612,101612,48866,48750,103439,103932,6832,7925
(주)영우디에스피,143540,2021/12,17186,17191,79616,79638,62847,62754,88613,89143,8498,8484
(주)영진코퍼레이션,053330,2011/12,3606,17927,30102,52805,18089,20255,26612,55755,-4657,-4781
(주)영진코퍼레이션,053330,2012/12,3179,16080,19878,37415,12287,11765,20757,39621,-4152,-7722
(주)영진코퍼레이션,053330,2013/12,1254,21470,28140,45435,15551,23111,42705,69954,-1827,-4842
(주)영진코퍼레이션,053330,2014/12,,493,,8100,,-7171,,8606,,-3063
(주)영현무역,242850,2014/12,,,,,,,,,,
(주)영현무역,242850,2015/12,,,,,,,,,,
(주)영현무역,242850,2016/12,,,,,,,,,,
(주)영현무역,242850,2017/12,,,,,,,,,,
(주)영현무역,242850,2018/12,,,,,,,,,,
(주)예당컴퍼니,049000,2011/12,75,388,5730,5730,19853,19951,35641,35997,2238,901
(주)예당컴퍼니,049000,2012/12,132,310,4545,4654,27022,24860,36934,36170,-2021,-3617
(주)예림당,036000,2011/12,13002,14460,53787,57817,57494,57356,75018,79504,15176,15194
(주)예림당,036000,2012/12,12500,14075,47996,51357,71059,68967,89844,93226,12786,10840
(주)예림당,036000,2013/12,17600,39127,44069,138149,70660,86514,93531,159275,8321,10271
(주)예림당,036000,2014/12,16936,46599,45663,292494,77392,105667,85975,190955,8910,19039
(주)예림당,036000,2015/12,16274,58104,25320,319262,74293,105586,86058,223076,1790,5656
(주)예림당,036000,2016/12,15523,54435,35696,452752,76301,114105,83025,245466,5448,19247
(주)예림당,036000,2017/12,16112,66985,26374,643303,79015,153637,87054,367011,1849,47318
(주)예림당,036000,2018/12,15771,85331,22952,761109,111789,373286,123002,596881,290,42151
(주)예림당,036000,2019/12,15602,90826,18398,835889,110088,332464,115349,962926,-949,-24728
(주)예림당,036000,2020/12,15193,92754,16702,293577,112792,227354,116948,859048,3545,-174195
(주)예림당,036000,2021/12,14946,27348,15868,28189,115566,205038,118985,243951,2101,2293
(주)예선테크,250930,2016/12,,,,,,,,,,
(주)예선테크,250930,2017/12,,,,,,,,,,
(주)예선테크,250930,2018/12,,,,,,,,,,
(주)예선테크,250930,2019/12,8685,12833,25476,58933,28621,35954,38550,48571,5534,7867
(주)예선테크,250930,2020/12,21197,27023,19117,57337,28245,36821,56835,70118,586,4966
(주)예선테크,250930,2021/12,23362,33957,23149,65923,31075,40841,58053,74551,-625,-1608
(주)예스티,122640,2011/12,,,,,,,,,,
(주)예스티,122640,2012/12,,,,,,,,,,
(주)예스티,122640,2013/12,11371,,22057,,12327,,38694,,405,
(주)예스티,122640,2014/12,15120,,40423,,13349,,46990,,2687,
(주)예스티,122640,2015/12,18391,,70584,,40404,,62384,,8064,
(주)예스티,122640,2016/12,18057,18057,52705,52705,42632,42636,82251,82255,3044,3044
(주)예스티,122640,2017/12,22217,22217,150431,150431,55013,55079,116894,116923,15704,15745
(주)예스티,122640,2018/12,37714,37714,92092,92092,48022,47584,126841,126428,165,201
(주)예스티,122640,2019/12,48522,49957,53365,53365,54989,58392,162658,172007,-21704,-21892
(주)예스티,122640,2020/12,50434,50975,63475,66090,63266,65453,154134,165738,744,464
(주)예스티,122640,2021/12,44094,63064,69337,72405,80974,85059,184667,214984,-7987,-11102
(주)오공,045060,2011/12,39859,40385,47319,99498,40282,44171,68068,84703,2427,4707
(주)오공,045060,2012/12,39010,39758,44214,104516,41189,46046,68473,87569,2249,4257
(주)오공,045060,2013/12,38315,39134,46311,112686,42628,48637,72788,96136,2742,4712
(주)오공,045060,2014/12,40967,51248,45806,124609,43911,51064,76864,107653,2224,4665
(주)오공,045060,2015/12,45047,56673,49859,136594,46108,52906,84235,117865,2998,5129
(주)오공,045060,2016/12,44633,56094,53269,143112,49420,55956,84955,120524,4541,8073
(주)오공,045060,2017/12,44169,54636,56445,149594,51957,60848,83677,121166,4044,8860
(주)오공,045060,2018/12,45310,54684,54050,150658,66767,74385,94971,128678,2614,7512
(주)오공,045060,2019/12,49507,58284,56984,151927,69030,80645,92783,126891,3584,8928
(주)오공,045060,2020/12,37099,59409,57222,150812,72111,86961,96239,133030,4177,9882
(주)오공,045060,2021/12,36850,58976,65407,169944,74610,96248,94167,135666,2942,9377
(주)오디텍,080520,2011/12,19685,33108,73014,74655,71822,74388,84863,89267,6787,7110
(주)오디텍,080520,2012/12,16658,27947,82535,85230,79741,82134,89804,93682,10529,11130
(주)오디텍,080520,2013/12,13668,23757,71354,73584,88959,92205,97017,102619,11694,12687
(주)오디텍,080520,2014/12,10751,19924,57827,60596,94602,98579,99929,106959,8127,8945
(주)오디텍,080520,2015/12,9146,17293,55932,58772,100864,105228,106868,114050,8638,8663
(주)오디텍,080520,2016/12,10024,16411,52998,55722,111544,115736,119002,126090,9684,9643
(주)오디텍,080520,2017/12,9083,13966,44974,48983,111158,114107,116227,121968,3806,4272
(주)오디텍,080520,2018/12,9778,14326,41467,45226,113881,117850,120012,125187,1010,1094
(주)오디텍,080520,2019/12,9677,13338,37732,41649,112388,117527,118234,124507,586,1199
(주)오디텍,080520,2020/12,8946,12475,37086,42237,116894,121175,124265,130680,-164,1306
(주)오디텍,080520,2021/12,9455,13071,46898,54427,120739,127781,136650,145444,2635,4789
(주)오로스테크놀로지,322310,2013/12,,,,,,,,,,
(주)오로스테크놀로지,322310,2014/12,,,,,,,,,,
(주)오로스테크놀로지,322310,2015/12,,,,,,,,,,
(주)오로스테크놀로지,322310,2016/12,,,,,,,,,,
(주)오로스테크놀로지,322310,2017/12,,,,,,,,,,
(주)오로스테크놀로지,322310,2018/12,2662,2662,26636,26636,11269,11269,18887,18887,10992,10992
(주)오로스테크놀로지,322310,2019/12,2783,,26901,,18873,,26840,,9834,
(주)오로스테크놀로지,322310,2020/12,3605,,17537,,20175,,28752,,1766,
(주)오로스테크놀로지,322310,2021/12,13438,13441,39564,39530,64470,64459,74884,74725,1956,1937
(주)오르비텍,046120,2011/12,14098,,32731,,26567,,33879,,-2604,
(주)오르비텍,046120,2012/12,12938,13859,36517,38545,25558,26354,33457,35030,806,796
(주)오르비텍,046120,2013/12,22782,24070,14955,23865,17036,17599,44697,49767,-5145,-5267
(주)오르비텍,046120,2014/12,22901,,20792,,12902,,42353,,-1983,
(주)오르비텍,046120,2015/12,21883,,32098,,26956,,51801,,1499,
(주)오르비텍,046120,2016/12,38756,,41748,,32600,,68215,,2884,
(주)오르비텍,046120,2017/12,40711,40712,47333,47516,59769,59769,114440,114452,3736,3639
(주)오르비텍,046120,2018/12,40833,40901,67921,69213,67830,68169,126131,126538,5647,4175
(주)오르비텍,046120,2019/12,39110,39163,74557,74944,68454,68773,126253,126661,4665,4106
(주)오르비텍,046120,2020/12,25007,25318,47522,53395,47093,47152,99814,100335,-11358,-7164
(주)오르비텍,046120,2021/12,22482,24128,57524,78176,58913,58884,122691,136939,690,10137
(주)오리엔탈정공,014940,2011/12,130451,346459,389404,407039,22511,32454,357658,630231,-56060,-94104
(주)오리엔탈정공,014940,2012/12,125402,135069,247350,254796,-82021,-84924,215945,239260,-51103,-57859
(주)오리엔탈정공,014940,2013/12,120571,126493,163794,175659,53171,56742,191763,201918,1616,2004
(주)오리엔탈정공,014940,2014/12,117835,123583,150863,163659,19364,23308,170571,181808,-28355,-28007
(주)오리엔탈정공,014940,2015/12,25731,116318,117675,178691,30107,31090,81978,194668,751,-4669
(주)오리엔탈정공,014940,2016/12,25154,95069,82028,182955,22694,11393,60334,146418,7789,1622
(주)오리엔탈정공,014940,2017/12,24622,93752,47622,100983,25389,11604,56930,128051,4244,1976
(주)오리엔탈정공,014940,2018/12,24300,92923,41201,77475,27453,12678,60954,132955,76,-1455
(주)오리엔탈정공,014940,2019/12,29903,111272,59522,130107,34105,31416,65089,156435,1019,5338
(주)오리엔탈정공,014940,2020/12,29668,125913,69049,167740,65932,60149,92090,176620,9509,21252
(주)오리엔탈정공,014940,2021/12,29282,136336,60393,115923,73126,75237,96926,186685,7010,6695
(주)오리엔트정공,065500,2011/12,6228,,23003,,5682,,32746,,-14815,
(주)오리엔트정공,065500,2012/12,13455,,30407,,7162,,33952,,1340,
(주)오리엔트정공,065500,2013/12,19737,,36004,,7573,,34390,,1033,
(주)오리엔트정공,065500,2014/12,20226,,46998,,13828,,40551,,1192,
(주)오리엔트정공,065500,2015/12,24259,25223,53726,53726,14438,19151,43956,51201,1034,1034
(주)오리엔트정공,065500,2016/12,22997,26525,52824,71002,35535,40490,65109,100154,-267,-236
(주)오리엔트정공,065500,2017/12,21233,24708,61682,97067,41230,38099,69128,90866,1027,1381
(주)오리엔트정공,065500,2018/12,19487,22599,62892,98179,61360,56258,87540,105853,-1812,-5436
(주)오리엔트정공,065500,2019/12,16152,27381,65499,97333,55956,52662,85155,110171,-2101,-3236
(주)오리엔트정공,065500,2020/12,12166,20560,50503,82203,36858,39185,72341,110134,-5216,-8753
(주)오리엔트정공,065500,2021/12,13380,21170,79539,114868,38064,39707,75297,109759,1792,352
(주)오리콤,010470,2011/12,19133,19138,98286,104217,45555,46205,96631,98766,8528,9030
(주)오리콤,010470,2012/12,18408,18472,108574,112494,48482,49185,122315,123840,7683,7833
(주)오리콤,010470,2013/12,29064,29114,94942,100031,60471,61229,113939,114898,3911,3995
(주)오리콤,010470,2014/12,29262,29296,90527,94513,60427,61352,129543,131412,2972,3189
(주)오리콤,010470,2015/12,31350,41906,96004,126262,63019,67700,151763,193913,2616,2979
(주)오리콤,010470,2016/12,31579,48533,98149,161930,65812,70020,142177,187450,3408,6154
(주)오리콤,010470,2017/12,31505,42458,100266,167440,66751,72742,148698,207530,3977,6435
(주)오리콤,010470,2018/12,31332,42191,106964,182758,69859,78292,155006,204814,7657,10734
(주)오리콤,010470,2019/12,33688,45577,113009,198546,71272,82872,140917,195641,4875,7956
(주)오리콤,010470,2020/12,32314,43247,82969,132282,68919,82080,122047,172324,-143,1033
(주)오리콤,010470,2021/12,41471,55564,102100,157358,77375,97087,144598,211147,3873,6595
(주)오비고,352910,2011/12,,,,,,,,,,
(주)오비고,352910,2012/12,,,,,,,,,,
(주)오비고,352910,2013/12,,,,,,,,,,
(주)오비고,352910,2014/12,,,,,,,,,,
(주)오비고,352910,2015/12,,,,,,,,,,
(주)오비고,352910,2016/12,,,,,,,,,,
(주)오비고,352910,2017/12,,,,,,,,,,
(주)오비고,352910,2018/12,,,,,,,,,,
(주)오비고,352910,2019/12,551,586,10191,10229,-21528,-21726,7766,7758,-3255,-3508
(주)오비고,352910,2020/12,1230,1260,11618,12069,300,145,9847,9892,-966,-967
(주)오비고,352910,2021/12,862,1186,6493,7659,27586,27649,34240,34812,-6259,-6071
(주)오스코텍,039200,2011/12,8997,9564,15401,25966,25242,25727,39835,47976,167,639
(주)오스코텍,039200,2012/12,8926,9493,13473,24756,24430,24473,37417,43051,-605,-773
(주)오스코텍,039200,2013/12,8761,9196,11381,21859,20402,22165,29830,37648,-1729,-885
(주)오스코텍,039200,2014/12,8691,9086,6960,17110,19728,21783,28638,36269,-824,-756
(주)오스코텍,039200,2015/12,8537,8867,6393,18336,24715,26918,38213,49499,643,686
(주)오스코텍,039200,2016/12,8376,8439,4661,3554,26491,28761,37244,40814,-802,-1740
(주)오스코텍,039200,2017/12,9445,9488,3700,3908,20530,25653,34225,40545,-3521,-5806
(주)오스코텍,039200,2018/12,11446,11545,11688,18703,42739,51669,60268,70259,2193,6178
(주)오스코텍,039200,2019/12,12239,15548,4374,4369,54635,54366,67292,72393,-13858,-19856
(주)오스코텍,039200,2020/12,8569,12687,23410,43471,49472,57241,61172,76388,-9826,1580
(주)오스코텍,039200,2021/12,18778,22932,3894,3903,30281,31189,42327,48967,-18836,-28097
(주)오스테오닉,226400,2015/12,1616,,3507,,5690,,10955,,301,
(주)오스테오닉,226400,2016/12,3502,,6640,,11678,,21571,,1473,
(주)오스테오닉,226400,2017/12,3929,,8540,,7427,,29657,,2221,
(주)오스테오닉,226400,2018/12,8370,,9085,,28497,,43999,,136,
(주)오스테오닉,226400,2019/12,13822,,11161,,28957,,52317,,480,
(주)오스테오닉,226400,2020/12,12617,,12615,,24281,,63330,,228,
(주)오스테오닉,226400,2021/12,11602,,15598,,35532,,64170,,579,
(주)오스템,031510,2011/12,77053,110972,209955,216802,76245,86967,257605,288732,16593,18469
(주)오스템,031510,2012/12,85955,124201,234039,240297,83846,92498,248824,284573,13606,13227
(주)오스템,031510,2013/12,113884,117341,247033,254980,99577,101527,267158,274537,14483,12396
(주)오스템,031510,2014/12,112603,115758,211058,218065,101518,111118,250199,266649,4145,3805
(주)오스템,031510,2015/12,107304,110552,198944,209187,110362,123573,263881,284870,7618,9149
(주)오스템,031510,2016/12,95414,100035,191143,199279,121838,134458,238174,258126,8068,8623
(주)오스템,031510,2017/12,84927,89433,168927,179489,120878,128387,237800,253510,2432,2906
(주)오스템,031510,2018/12,74508,78471,142300,152339,112052,123678,216693,236462,-1099,-984
(주)오스템,031510,2019/12,70861,76492,123698,147018,109380,109982,213496,221364,-9661,-4647
(주)오스템,031510,2020/12,58630,65134,106708,128165,116055,116397,206856,213644,2068,6595
(주)오스템,031510,2021/12,56872,69547,83387,112784,109890,110368,196652,211114,-5340,-332
(주)오에스피,368970,2020/12,3023,,15567,,11990,,15781,,3935,
(주)오에스피,368970,2021/12,3928,,15695,,14895,,18496,,2804,
