회사명,거래소코드,회계년도,유형자산의 증가(*)(IFRS)(천원),유형자산의 증가(*)(IFRS연결)(천원)
(주)유니온커뮤니티,203450,2014/12,2134551,2144743
(주)유니온커뮤니티,203450,2015/12,1861985,1974370
(주)유니온커뮤니티,203450,2016/12,5947565,5950565
(주)유니온커뮤니티,203450,2017/12,704122,704122
(주)유니온커뮤니티,203450,2018/12,849284,849284
(주)유니온커뮤니티,203450,2019/12,813060,813060
(주)유니온커뮤니티,203450,2020/12,690512,690512
(주)유니온커뮤니티,203450,2021/12,317064,317064
(주)유니크,011320,2011/12,12821700,13137978
(주)유니크,011320,2012/12,13551777,13775583
(주)유니크,011320,2013/12,6218875,6416127
(주)유니크,011320,2014/12,17526005,17815592
(주)유니크,011320,2015/12,13540926,13841820
(주)유니크,011320,2016/12,24206434,25214727
(주)유니크,011320,2017/12,12767490,13527539
(주)유니크,011320,2018/12,7117808,9613857
(주)유니크,011320,2019/12,12832185,13027147
(주)유니크,011320,2020/12,9864550,10340641
(주)유니크,011320,2021/12,11212940,12240496
(주)유니테스트,086390,2011/12,206107,206107
(주)유니테스트,086390,2012/12,829325,831299
(주)유니테스트,086390,2013/12,296341,937425
(주)유니테스트,086390,2014/12,430345,435103
(주)유니테스트,086390,2015/12,763866,789355
(주)유니테스트,086390,2016/12,870164,929032
(주)유니테스트,086390,2017/12,3005807,3035965
(주)유니테스트,086390,2018/12,2661769,4818112
(주)유니테스트,086390,2019/12,7154528,7600890
(주)유니테스트,086390,2020/12,9967915,10112507
(주)유니테스트,086390,2021/12,16638489,16823287
(주)유니테크노,241690,2011/12,,
(주)유니테크노,241690,2012/12,,
(주)유니테크노,241690,2013/12,,
(주)유니테크노,241690,2014/12,3148932,3148932
(주)유니테크노,241690,2015/12,6959234,7223724
(주)유니테크노,241690,2016/12,2073235,2622582
(주)유니테크노,241690,2017/12,2514492,7471025
(주)유니테크노,241690,2018/12,29475156,31079569
(주)유니테크노,241690,2019/12,4267517,6215789
(주)유니테크노,241690,2020/12,8681453,9288861
(주)유니테크노,241690,2021/12,1609541,2523161
(주)유니트론텍,142210,2011/12,,
(주)유니트론텍,142210,2012/12,,
(주)유니트론텍,142210,2013/12,102717,
(주)유니트론텍,142210,2014/12,118702,
(주)유니트론텍,142210,2015/12,23357,23357
(주)유니트론텍,142210,2016/12,121019,121019
(주)유니트론텍,142210,2017/12,17053,17053
(주)유니트론텍,142210,2018/12,44931,60863
(주)유니트론텍,142210,2019/12,237158,276457
(주)유니트론텍,142210,2020/12,72207,5006609
(주)유니트론텍,142210,2021/12,234220,10136928
(주)유디피,091270,2011/12,,
(주)유디피,091270,2012/12,,
(주)유디피,091270,2013/12,,
(주)유디피,091270,2014/12,,
(주)유디피,091270,2015/12,,
(주)유디피,091270,2016/12,124933,124933
(주)유디피,091270,2017/12,38879,38879
(주)유라테크,048430,2011/12,9048896,
(주)유라테크,048430,2012/12,3054315,3060714
(주)유라테크,048430,2013/12,7749276,7752542
(주)유라테크,048430,2014/12,11980631,11986836
(주)유라테크,048430,2015/12,12488642,12488939
(주)유라테크,048430,2016/12,9057250,9056598
(주)유라테크,048430,2017/12,6444870,6534887
(주)유라테크,048430,2018/12,3358286,3476285
(주)유라테크,048430,2019/12,5794221,7068694
(주)유라테크,048430,2020/12,3622392,6833982
(주)유라테크,048430,2021/12,948861,959745
(주)유바이오로직스,206650,2011/12,,
(주)유바이오로직스,206650,2012/12,,
(주)유바이오로직스,206650,2015/12,3184965,
(주)유바이오로직스,206650,2016/12,459781,
(주)유바이오로직스,206650,2017/12,6443994,
(주)유바이오로직스,206650,2018/12,24473273,
(주)유바이오로직스,206650,2019/12,27025661,
(주)유바이오로직스,206650,2020/12,8029793,
(주)유바이오로직스,206650,2021/12,6594526,6594526
(주)유비케어,032620,2011/12,778979,2517751
(주)유비케어,032620,2012/12,202898,269504
(주)유비케어,032620,2013/12,279191,362748
(주)유비케어,032620,2014/12,337796,351555
(주)유비케어,032620,2015/12,493175,493175
(주)유비케어,032620,2016/12,458398,458398
(주)유비케어,032620,2017/12,540875,562785
(주)유비케어,032620,2018/12,606582,738381
(주)유비케어,032620,2019/12,1028914,1046875
(주)유비케어,032620,2020/12,1175752,2746694
(주)유비케어,032620,2021/12,734428,884490
(주)유비쿼스,264450,2017/12,69993,
(주)유비쿼스,264450,2018/12,777672,
(주)유비쿼스,264450,2019/12,50717,
(주)유비쿼스,264450,2020/12,377385,
(주)유비쿼스,264450,2021/12,479541,
(주)유비쿼스홀딩스,078070,2011/12,10381849,10381849
(주)유비쿼스홀딩스,078070,2012/12,4939092,5071106
(주)유비쿼스홀딩스,078070,2013/12,21016844,21087145
(주)유비쿼스홀딩스,078070,2014/12,8279433,10436215
(주)유비쿼스홀딩스,078070,2015/12,1295634,1297933
(주)유비쿼스홀딩스,078070,2016/12,550386,555489
(주)유비쿼스홀딩스,078070,2017/12,0,142880
(주)유비쿼스홀딩스,078070,2018/12,11470,806714
(주)유비쿼스홀딩스,078070,2019/12,0,140509
(주)유비쿼스홀딩스,078070,2020/12,0,393977
(주)유비쿼스홀딩스,078070,2021/12,0,810322
(주)유성티엔에스,024800,2011/12,20876962,20876962
(주)유성티엔에스,024800,2012/12,8733017,8733017
(주)유성티엔에스,024800,2013/12,4180402,4180402
(주)유성티엔에스,024800,2014/12,3289820,3289820
(주)유성티엔에스,024800,2015/12,2212345,2509604
(주)유성티엔에스,024800,2016/12,7001726,7171014
(주)유성티엔에스,024800,2017/12,2250433,2329823
(주)유성티엔에스,024800,2018/12,8144000,8144000
(주)유성티엔에스,024800,2019/12,1251858,1226563
(주)유성티엔에스,024800,2020/12,188590,7744616
(주)유성티엔에스,024800,2021/12,932051,2350761
(주)유신,054930,2011/12,99259,
(주)유신,054930,2012/12,203000,
(주)유신,054930,2013/12,104455,
(주)유신,054930,2014/12,284522,284522
(주)유신,054930,2015/12,2088397,2088397
(주)유신,054930,2016/12,367973,
(주)유신,054930,2017/12,538811,
(주)유신,054930,2018/12,1533595,
(주)유신,054930,2019/12,1068612,
(주)유신,054930,2020/12,1705687,
(주)유신,054930,2021/12,2101309,
(주)유쎌,252370,2014/12,,
(주)유쎌,252370,2015/12,,
(주)유쎌,252370,2016/12,,
(주)유쎌,252370,2017/12,,
(주)유쎌,252370,2018/12,,
(주)유아이디,069330,2011/12,5398830,
(주)유아이디,069330,2012/12,11395587,
(주)유아이디,069330,2013/12,4823982,
(주)유아이디,069330,2014/12,11100742,
(주)유아이디,069330,2015/12,1422880,
(주)유아이디,069330,2016/12,276570,
(주)유아이디,069330,2017/12,224742,
(주)유아이디,069330,2018/12,593310,
(주)유아이디,069330,2019/12,791180,1532044
(주)유아이디,069330,2020/12,3667380,5496098
(주)유아이디,069330,2021/12,696850,1084207
(주)유아이에너지,050050,2011/12,4939,
(주)유에스티,263770,2017/12,,
(주)유에스티,263770,2018/12,1792609,
(주)유에스티,263770,2019/12,565972,
(주)유에스티,263770,2020/12,1284264,
(주)유에스티,263770,2021/12,8165690,
(주)유에이블,071530,2011/12,66233,91996
(주)유에이블,071530,2012/12,1640,26606
(주)유일로보틱스,388720,2015/12,,
(주)유일로보틱스,388720,2016/12,,
(주)유일로보틱스,388720,2017/12,,
(주)유일로보틱스,388720,2018/12,,
(주)유일로보틱스,388720,2019/12,,
(주)유일로보틱스,388720,2020/12,346353,347809
(주)유일로보틱스,388720,2021/12,7152559,7152559
(주)유일엔시스,038720,2011/12,376822,831822
(주)유일엔시스,038720,2012/12,675580,687180
(주)유진로봇,056080,2011/12,987888,
(주)유진로봇,056080,2012/12,617364,
(주)유진로봇,056080,2013/12,631852,
(주)유진로봇,056080,2014/12,593854,595576
(주)유진로봇,056080,2015/12,1352635,1406182
(주)유진로봇,056080,2016/12,6696482,6858061
(주)유진로봇,056080,2017/12,12175424,12683959
(주)유진로봇,056080,2018/12,3794717,4454053
(주)유진로봇,056080,2019/12,804700,1607825
(주)유진로봇,056080,2020/12,313263,632497
(주)유진로봇,056080,2021/12,434709,
(주)유진테크,084370,2011/12,4458102,4477343
(주)유진테크,084370,2012/12,4621598,5271519
(주)유진테크,084370,2013/12,17709305,18226986
(주)유진테크,084370,2014/12,3930376,4187484
(주)유진테크,084370,2015/12,2565336,2910616
(주)유진테크,084370,2016/12,2245865,2413846
(주)유진테크,084370,2017/12,1012393,8737948
(주)유진테크,084370,2018/12,21780905,27276092
(주)유진테크,084370,2019/12,2872598,13643598
(주)유진테크,084370,2020/12,2321231,15905972
(주)유진테크,084370,2021/12,8998930,14713619
(주)유테크,178780,2011/12,,
(주)유테크,178780,2012/12,,
(주)유테크,178780,2013/12,9402175,
(주)유테크,178780,2014/12,21911684,
(주)유테크,178780,2015/12,2229684,
(주)유테크,178780,2016/12,878923,6515512
(주)유테크,178780,2017/12,86000,1743146
(주)유테크,178780,2018/12,876510,1121994
(주)유테크,178780,2019/12,1455084,1604225
(주)유테크,178780,2020/12,2526799,2631465
(주)유테크,178780,2021/12,386421,498380
(주)유티아이,179900,2013/12,23577499,
(주)유티아이,179900,2014/12,8595730,
(주)유티아이,179900,2015/12,3996548,
(주)유티아이,179900,2016/12,892032,1300887
(주)유티아이,179900,2017/12,4680022,4708278
(주)유티아이,179900,2018/12,7213429,11740148
(주)유티아이,179900,2019/12,8755409,12196997
(주)유티아이,179900,2020/12,3231377,12293130
(주)유티아이,179900,2021/12,3610017,4400549
(주)유틸렉스,263050,2015/12,151823,
(주)유틸렉스,263050,2016/12,11502200,
(주)유틸렉스,263050,2017/12,5098810,
(주)유틸렉스,263050,2018/12,3036957,3036957
(주)유틸렉스,263050,2019/12,13115273,13115273
(주)유틸렉스,263050,2020/12,5661702,5661702
(주)유틸렉스,263050,2021/12,4780113,5047645
(주)육일씨엔에쓰,191410,2011/12,,
(주)육일씨엔에쓰,191410,2012/12,,
(주)육일씨엔에쓰,191410,2013/12,5546424,5546424
(주)육일씨엔에쓰,191410,2014/12,487630,6970547
(주)육일씨엔에쓰,191410,2015/12,2239329,13263461
(주)육일씨엔에쓰,191410,2016/12,517845,14745057
(주)육일씨엔에쓰,191410,2017/12,583450,20689136
(주)육일씨엔에쓰,191410,2018/12,556500,5915953
(주)육일씨엔에쓰,191410,2019/12,442320,2157758
(주)육일씨엔에쓰,191410,2020/12,15767,358900
(주)육일씨엔에쓰,191410,2021/12,94621,94621
(주)율호,072770,2011/12,339693,459657
(주)율호,072770,2012/12,69376,69921
(주)율호,072770,2013/12,291585,291585
(주)율호,072770,2014/12,4786,204945
(주)율호,072770,2015/12,146482,146482
(주)율호,072770,2016/12,76310,76310
(주)율호,072770,2017/12,42212,42212
(주)율호,072770,2018/12,33880,
(주)율호,072770,2019/12,149371,309381
(주)율호,072770,2020/12,1620000,1879899
(주)율호,072770,2021/12,401518,651290
(주)이건홀딩스,039020,2011/12,1300005,3106797
(주)이건홀딩스,039020,2012/12,2613237,3473182
(주)이건홀딩스,039020,2013/12,899648,2193919
(주)이건홀딩스,039020,2014/12,1668401,2298201
(주)이건홀딩스,039020,2015/12,1670902,2996126
(주)이건홀딩스,039020,2016/12,3046312,4044342
(주)이건홀딩스,039020,2017/12,1402851,4120568
(주)이건홀딩스,039020,2018/12,63088,6117376
(주)이건홀딩스,039020,2019/12,43325,11062902
(주)이건홀딩스,039020,2020/12,4045,6444482
(주)이건홀딩스,039020,2021/12,106295,19317391
(주)이글루코퍼레이션,067920,2011/12,4079558,
(주)이글루코퍼레이션,067920,2012/12,670721,
(주)이글루코퍼레이션,067920,2013/12,519645,
(주)이글루코퍼레이션,067920,2014/12,202375,
(주)이글루코퍼레이션,067920,2015/12,617103,617103
(주)이글루코퍼레이션,067920,2016/12,136625,150025
(주)이글루코퍼레이션,067920,2017/12,1303245,1345843
(주)이글루코퍼레이션,067920,2018/12,299166,300812
(주)이글루코퍼레이션,067920,2019/12,290091,301755
(주)이글루코퍼레이션,067920,2020/12,188627,348719
(주)이글루코퍼레이션,067920,2021/12,397591,817833
(주)이글벳,044960,2011/12,655893,
(주)이글벳,044960,2012/12,710898,
(주)이글벳,044960,2013/12,4265548,
(주)이글벳,044960,2014/12,13848965,
(주)이글벳,044960,2015/12,1632209,
(주)이글벳,044960,2016/12,747315,
(주)이글벳,044960,2017/12,1844443,
(주)이글벳,044960,2018/12,1258620,
(주)이글벳,044960,2019/12,378680,
(주)이글벳,044960,2020/12,784869,
(주)이글벳,044960,2021/12,185595,
(주)이노룰스,296640,2019/12,26753,26753
(주)이노룰스,296640,2020/12,104185,110022
(주)이노룰스,296640,2021/12,355991,355991
(주)이노메트리,302430,2017/12,4312,4312
(주)이노메트리,302430,2018/12,5389298,5393684
(주)이노메트리,302430,2019/12,1909152,2406924
(주)이노메트리,302430,2020/12,6213098,6214033
(주)이노메트리,302430,2021/12,421432,477432
(주)이노와이어리스,073490,2011/12,2689018,3313709
(주)이노와이어리스,073490,2012/12,514904,896273
(주)이노와이어리스,073490,2013/12,378085,1852068
(주)이노와이어리스,073490,2014/12,31602846,32067673
(주)이노와이어리스,073490,2015/12,473446,654539
(주)이노와이어리스,073490,2016/12,423602,518910
(주)이노와이어리스,073490,2017/12,381422,938144
(주)이노와이어리스,073490,2018/12,304900,674925
(주)이노와이어리스,073490,2019/12,868275,1065484
(주)이노와이어리스,073490,2020/12,1543624,1830457
(주)이노와이어리스,073490,2021/12,1288661,1537729
(주)이노인스트루먼트,215790,2015/12,,
(주)이노인스트루먼트,215790,2016/12,,
(주)이노인스트루먼트,215790,2017/12,370008,14377572
(주)이노인스트루먼트,215790,2018/12,286910,26478529
(주)이노인스트루먼트,215790,2019/12,108366,7898816
(주)이노인스트루먼트,215790,2020/12,0,1735011
(주)이노인스트루먼트,215790,2021/12,1482,1804591
(주)이노진,344860,2019/12,2150,
(주)이노진,344860,2020/12,15055,
(주)이노진,344860,2021/12,4812,
(주)이노테라피,246960,2015/12,2399973,2399973
(주)이노테라피,246960,2016/12,903472,903472
(주)이노테라피,246960,2017/12,61180,62533
(주)이노테라피,246960,2018/12,27243,27833
(주)이노테라피,246960,2019/12,279602,285384
(주)이노테라피,246960,2020/12,1787024,1787024
(주)이노테라피,246960,2021/12,6339208,6339208
(주)이녹스,088390,2011/12,20187875,20191699
(주)이녹스,088390,2012/12,21408041,21408041
(주)이녹스,088390,2013/12,23805395,23805395
(주)이녹스,088390,2014/12,30092220,30142929
(주)이녹스,088390,2015/12,7096801,10979567
(주)이녹스,088390,2016/12,4128065,7002094
(주)이녹스,088390,2017/12,7169007,7612471
(주)이녹스,088390,2018/12,69353,261827
(주)이녹스,088390,2019/12,30928,553779
(주)이녹스,088390,2020/12,121334,547595
(주)이녹스,088390,2021/12,18445,2521991
(주)이녹스첨단소재,272290,2017/12,11495790,11495790
(주)이녹스첨단소재,272290,2018/12,35348152,41573100
(주)이녹스첨단소재,272290,2019/12,15366014,18757987
(주)이녹스첨단소재,272290,2020/12,17236188,17493797
(주)이녹스첨단소재,272290,2021/12,18435283,19338167
(주)이라이콤,041520,2011/12,2023920,9246834
(주)이라이콤,041520,2012/12,6976997,11816941
(주)이라이콤,041520,2013/12,4743835,10887058
(주)이라이콤,041520,2014/12,3154053,22723712
(주)이라이콤,041520,2015/12,4100716,6490346
(주)이라이콤,041520,2016/12,1154313,1811569
(주)이라이콤,041520,2017/12,764553,1622628
(주)이라이콤,041520,2018/12,539434,1444882
(주)이라이콤,041520,2019/12,470898,1831370
(주)이라이콤,041520,2020/12,213421,368407
(주)이라이콤,041520,2021/12,631601,1049513
(주)이랜시스,264850,2017/12,,
(주)이랜시스,264850,2018/12,,
(주)이랜시스,264850,2019/12,4066691,5303191
(주)이랜시스,264850,2020/12,541971,2245681
(주)이랜시스,264850,2021/12,8695511,9319560
(주)이랜텍,054210,2011/12,5321251,33021933
(주)이랜텍,054210,2012/12,13992453,53761692
(주)이랜텍,054210,2013/12,11835380,64669225
(주)이랜텍,054210,2014/12,5048126,21986571
(주)이랜텍,054210,2015/12,2996585,20545929
(주)이랜텍,054210,2016/12,2953035,23428442
(주)이랜텍,054210,2017/12,5915167,27210946
(주)이랜텍,054210,2018/12,3172550,58178686
(주)이랜텍,054210,2019/12,3832701,21120734
(주)이랜텍,054210,2020/12,3080325,28702417
(주)이랜텍,054210,2021/12,13107653,42693694
(주)이루다,164060,2016/12,225264,
(주)이루다,164060,2017/12,1275002,
(주)이루다,164060,2018/12,758257,
(주)이루다,164060,2019/12,1506737,
(주)이루다,164060,2020/12,5716404,
(주)이루다,164060,2021/12,2043969,2054729
(주)이루온,065440,2011/12,154500,1358314
(주)이루온,065440,2012/12,13512835,13598504
(주)이루온,065440,2013/12,311635,492338
(주)이루온,065440,2014/12,248608,324274
(주)이루온,065440,2015/12,819903,1272486
(주)이루온,065440,2016/12,164343,203583
(주)이루온,065440,2017/12,2600,173892
(주)이루온,065440,2018/12,60800,144168
(주)이루온,065440,2019/12,108404,211042
(주)이루온,065440,2020/12,104243,137473
(주)이루온,065440,2021/12,266292,308338
(주)이매진아시아,036260,2011/12,3285,3285
(주)이매진아시아,036260,2012/12,35595,35595
(주)이매진아시아,036260,2013/12,32761,381380
(주)이매진아시아,036260,2014/12,114465,172311
(주)이매진아시아,036260,2015/12,123131,1279571
(주)이매진아시아,036260,2016/12,821104,918773
(주)이매진아시아,036260,2017/12,96011,1413625
(주)이매진아시아,036260,2018/12,165968,607637
(주)이매진아시아,036260,2019/12,173350,436047
(주)이미지스테크놀로지,115610,2011/12,301287,
(주)이미지스테크놀로지,115610,2012/12,67011,
(주)이미지스테크놀로지,115610,2013/12,863584,863584
(주)이미지스테크놀로지,115610,2014/12,92692,92692
(주)이미지스테크놀로지,115610,2015/12,30858,30858
(주)이미지스테크놀로지,115610,2016/12,61039,74053
(주)이미지스테크놀로지,115610,2017/12,32676,32676
(주)이미지스테크놀로지,115610,2018/12,14750,14750
(주)이미지스테크놀로지,115610,2019/12,1727,1727
(주)이미지스테크놀로지,115610,2020/12,46842,
(주)이미지스테크놀로지,115610,2021/12,18250,
(주)이브이첨단소재,131400,2011/12,2681959,4569365
(주)이브이첨단소재,131400,2012/12,5845501,6697618
(주)이브이첨단소재,131400,2013/12,3232634,3440486
(주)이브이첨단소재,131400,2014/12,1585438,1982585
(주)이브이첨단소재,131400,2015/12,2469502,5408418
(주)이브이첨단소재,131400,2016/12,1916688,2209667
(주)이브이첨단소재,131400,2017/12,2122650,2189028
(주)이브이첨단소재,131400,2018/12,1890003,3587479
(주)이브이첨단소재,131400,2019/12,728040,5973918
(주)이브이첨단소재,131400,2020/12,3960568,12296768
(주)이브이첨단소재,131400,2021/12,379385,2604822
(주)이상네트웍스,080010,2011/12,105925,147867
(주)이상네트웍스,080010,2012/12,75052,119989
(주)이상네트웍스,080010,2013/12,352822,481648
(주)이상네트웍스,080010,2014/12,174080,174986
(주)이상네트웍스,080010,2015/12,46998,131945
(주)이상네트웍스,080010,2016/12,120982,200155
(주)이상네트웍스,080010,2017/12,1688235,1689515
(주)이상네트웍스,080010,2018/12,45875325,46719013
(주)이상네트웍스,080010,2019/12,211126,524482
(주)이상네트웍스,080010,2020/12,6398410,6698955
(주)이상네트웍스,080010,2021/12,787478,916358
(주)이수앱지스,086890,2011/12,990981,
(주)이수앱지스,086890,2012/12,5706558,
(주)이수앱지스,086890,2013/12,5572502,
(주)이수앱지스,086890,2014/12,1362662,
(주)이수앱지스,086890,2015/12,791412,
(주)이수앱지스,086890,2016/12,1648179,
(주)이수앱지스,086890,2017/12,2827837,
(주)이수앱지스,086890,2018/12,6061479,
(주)이수앱지스,086890,2019/12,2120469,
(주)이수앱지스,086890,2020/12,613577,
(주)이수앱지스,086890,2021/12,840183,
(주)이스트소프트,047560,2011/12,31959759,33105754
(주)이스트소프트,047560,2012/12,5397640,6960807
(주)이스트소프트,047560,2013/12,2944887,4456137
(주)이스트소프트,047560,2014/12,78528,1444412
(주)이스트소프트,047560,2015/12,120987,703837
(주)이스트소프트,047560,2016/12,926163,1753955
(주)이스트소프트,047560,2017/12,315004,987742
(주)이스트소프트,047560,2018/12,409798,1605848
(주)이스트소프트,047560,2019/12,299834,1428812
(주)이스트소프트,047560,2020/12,606117,2410142
(주)이스트소프트,047560,2021/12,1686901,2655882
(주)이엔에프테크놀로지,102710,2011/12,24116154,26304658
(주)이엔에프테크놀로지,102710,2012/12,25052396,49451869
(주)이엔에프테크놀로지,102710,2013/12,18431880,28204326
(주)이엔에프테크놀로지,102710,2014/12,11213397,14502561
(주)이엔에프테크놀로지,102710,2015/12,23245803,26901737
(주)이엔에프테크놀로지,102710,2016/12,28596207,30562706
(주)이엔에프테크놀로지,102710,2017/12,30794130,32359195
(주)이엔에프테크놀로지,102710,2018/12,37719257,44349634
(주)이엔에프테크놀로지,102710,2019/12,32138086,49570786
(주)이엔에프테크놀로지,102710,2020/12,38691573,85639768
(주)이엔에프테크놀로지,102710,2021/12,47027437,65313661
(주)이엔코퍼레이션,066980,2011/12,2575276,2575276
(주)이엔코퍼레이션,066980,2012/12,2084554,2084554
(주)이엔코퍼레이션,066980,2013/12,4960006,4960006
(주)이엔코퍼레이션,066980,2014/12,2019086,4732447
(주)이엔코퍼레이션,066980,2015/12,635500,2452091
(주)이엔코퍼레이션,066980,2016/12,62081,62080
(주)이엔코퍼레이션,066980,2017/12,154215,897831
(주)이엔코퍼레이션,066980,2018/12,54412,872853
(주)이엔코퍼레이션,066980,2019/12,692292,2645404
(주)이엔코퍼레이션,066980,2020/12,75649,75649
(주)이엔코퍼레이션,066980,2021/12,36990,3694636
(주)이엘피,063760,2014/12,,
(주)이엘피,063760,2015/12,,
(주)이엘피,063760,2016/12,5936416,5937749
(주)이엘피,063760,2017/12,289306,399415
(주)이엘피,063760,2018/12,296645,460683
(주)이엘피,063760,2019/12,335878,366464
(주)이엘피,063760,2020/12,83391,131275
(주)이엘피,063760,2021/12,9552286,9862317
(주)이엠네트웍스,087730,2011/12,329100,
(주)이엠네트웍스,087730,2012/12,580782,
(주)이엠네트웍스,087730,2013/12,779281,
(주)이엠네트웍스,087730,2014/12,6472366,
(주)이엠네트웍스,087730,2015/12,1362623,
(주)이엠네트웍스,087730,2016/12,633735,
(주)이엠네트웍스,087730,2017/12,611052,
(주)이엠네트웍스,087730,2018/12,1388474,
(주)이엠네트웍스,087730,2019/12,4995128,6532662
(주)이엠네트웍스,087730,2020/12,426208,426208
(주)이엠넷,123570,2011/12,159446,162119
(주)이엠넷,123570,2012/12,2759690,2766981
(주)이엠넷,123570,2013/12,62400,62400
(주)이엠넷,123570,2014/12,40720,65300
(주)이엠넷,123570,2015/12,7747671,7749017
(주)이엠넷,123570,2016/12,33957,33957
(주)이엠넷,123570,2017/12,734023,734023
(주)이엠넷,123570,2018/12,97497,97497
(주)이엠넷,123570,2019/12,150984,192769
(주)이엠넷,123570,2020/12,275288,342966
(주)이엠넷,123570,2021/12,271763,309182
(주)이엠앤아이,083470,2011/12,1797795,3514217
(주)이엠앤아이,083470,2012/12,617143,1281911
(주)이엠앤아이,083470,2013/12,996247,3837467
(주)이엠앤아이,083470,2014/12,1448083,6942572
(주)이엠앤아이,083470,2015/12,1374249,6769757
(주)이엠앤아이,083470,2016/12,477882,2590181
(주)이엠앤아이,083470,2017/12,335018,2247721
(주)이엠앤아이,083470,2018/12,28100,562696
(주)이엠앤아이,083470,2019/12,2705,939602
(주)이엠앤아이,083470,2020/12,1725054,1817356
(주)이엠앤아이,083470,2021/12,321552,333640
(주)이엠텍,091120,2011/12,3641501,4703243
(주)이엠텍,091120,2012/12,9930009,15933413
(주)이엠텍,091120,2013/12,15716220,17202629
(주)이엠텍,091120,2014/12,12814387,15234538
(주)이엠텍,091120,2015/12,11289948,14181995
(주)이엠텍,091120,2016/12,12686901,24940674
(주)이엠텍,091120,2017/12,5173452,20825402
(주)이엠텍,091120,2018/12,4904024,28068029
(주)이엠텍,091120,2019/12,6300603,16353835
(주)이엠텍,091120,2020/12,3028903,28845835
(주)이엠텍,091120,2021/12,5759767,28425569
(주)이오테크닉스,039030,2011/12,14786078,23555225
(주)이오테크닉스,039030,2012/12,26683017,64813493
(주)이오테크닉스,039030,2013/12,2188970,33235254
(주)이오테크닉스,039030,2014/12,117912,7830433
(주)이오테크닉스,039030,2015/12,1184534,2973892
(주)이오테크닉스,039030,2016/12,3118532,8007153
(주)이오테크닉스,039030,2017/12,21905420,29181851
(주)이오테크닉스,039030,2018/12,1406272,6310285
(주)이오테크닉스,039030,2019/12,1115189,3330098
(주)이오테크닉스,039030,2020/12,3805779,9803642
(주)이오테크닉스,039030,2021/12,1298857,5190909
(주)이즈미디어,181340,2011/12,,
(주)이즈미디어,181340,2012/12,,
(주)이즈미디어,181340,2013/12,,
(주)이즈미디어,181340,2014/12,1941473,1941473
(주)이즈미디어,181340,2015/12,6955005,6960537
(주)이즈미디어,181340,2016/12,151700,155080
(주)이즈미디어,181340,2017/12,611924,674630
(주)이즈미디어,181340,2018/12,488838,510224
(주)이즈미디어,181340,2019/12,1635318,1637496
(주)이즈미디어,181340,2020/12,3413,3413
(주)이즈미디어,181340,2021/12,1111603,1222824
(주)이지,037370,2011/12,89499,267701
(주)이지,037370,2012/12,23171995,23871397
(주)이지,037370,2013/12,348585,1157069
(주)이지,037370,2014/12,967103,1564027
(주)이지,037370,2015/12,722176,1030225
(주)이지,037370,2016/12,837883,1608200
(주)이지,037370,2017/12,3371329,3794689
(주)이지,037370,2018/12,7681945,7729622
(주)이지,037370,2019/12,9742857,9753527
(주)이지,037370,2020/12,7893090,27082569
(주)이지,037370,2021/12,845173,27160058
(주)이지바이오,353810,2020/12,1210532,
(주)이지바이오,353810,2021/12,1798197,1834469
(주)이지트로닉스,377330,2015/12,,
(주)이지트로닉스,377330,2016/12,,
(주)이지트로닉스,377330,2017/12,,
(주)이지트로닉스,377330,2018/12,,
(주)이지트로닉스,377330,2019/12,,
(주)이지트로닉스,377330,2020/12,2133034,
(주)이지트로닉스,377330,2021/12,1014945,
(주)이지홀딩스,035810,2011/12,2691875,66931002
(주)이지홀딩스,035810,2012/12,4472575,104783407
(주)이지홀딩스,035810,2013/12,3054708,45405165
(주)이지홀딩스,035810,2014/12,2102550,45491168
(주)이지홀딩스,035810,2015/12,5348806,61684456
(주)이지홀딩스,035810,2016/12,4094151,47962584
(주)이지홀딩스,035810,2017/12,6681240,52099397
(주)이지홀딩스,035810,2018/12,5349509,85893870
(주)이지홀딩스,035810,2019/12,3177023,56538659
(주)이지홀딩스,035810,2020/12,900718,59278623
(주)이지홀딩스,035810,2021/12,135823,50656018
(주)이큐셀,160600,2011/12,,
(주)이큐셀,160600,2012/12,,
(주)이큐셀,160600,2013/12,3115900,
(주)이큐셀,160600,2014/12,681009,
(주)이큐셀,160600,2015/12,218828,218828
(주)이큐셀,160600,2016/12,461634,13867341
(주)이큐셀,160600,2017/12,747903,2727518
(주)이큐셀,160600,2018/12,278531,4184765
(주)이큐셀,160600,2019/12,680250,713873
(주)이큐셀,160600,2021/06,22080,23169
(주)이크레더블,092130,2011/09,188468,188468
(주)이크레더블,092130,2012/09,324131,403072
(주)이크레더블,092130,2013/12,397790,409114
(주)이크레더블,092130,2014/12,140809,148420
(주)이크레더블,092130,2015/12,301146,301146
(주)이크레더블,092130,2016/12,515110,519890
(주)이크레더블,092130,2017/12,205847,208331
(주)이크레더블,092130,2018/12,326566,371570
(주)이크레더블,092130,2019/12,2121015,2193097
(주)이크레더블,092130,2020/12,230768,230768
(주)이크레더블,092130,2021/12,20800,20800
(주)이푸른,185280,2011/12,,
(주)이푸른,185280,2012/12,,
(주)이푸른,185280,2013/12,,
(주)이푸른,185280,2014/12,,
(주)이푸른,185280,2015/12,,
(주)이퓨쳐,134060,2011/12,2227382,
(주)이퓨쳐,134060,2012/12,926196,
