회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
(주)웰크론한텍,076080,2016/12,545,525,-2301,1651,2748,696
(주)웰크론한텍,076080,2017/12,1484,1779,4295,2782,3532,-4706
(주)웰크론한텍,076080,2018/12,1008,2459,-5336,3484,6464,4894
(주)웰크론한텍,076080,2019/12,1559,2266,6269,11074,3508,-16918
(주)웰크론한텍,076080,2020/12,2968,1234,972,2968,1234,1388
(주)웰크론한텍,076080,2021/12,1351,3613,1535,1351,3613,663
(주)웹솔루스,160350,2011/12,,,,,,
(주)웹솔루스,160350,2012/12,,,,,,
(주)웹솔루스,160350,2013/12,,,,,,
(주)웹솔루스,160350,2014/12,727,151,-7932,729,110,-9309
(주)웹스,196700,2011/12,,,,,,
(주)웹스,196700,2012/12,,,,,,
(주)웹스,196700,2013/12,690,700,3677,,,
(주)웹스,196700,2014/12,866,179,3718,,,
(주)웹스,196700,2015/12,852,401,2863,868,359,2863
(주)웹스,196700,2016/12,495,871,2194,642,699,2212
(주)웹스,196700,2017/12,1632,409,-760,1655,76,-733
(주)웹스,196700,2018/12,663,1214,277,525,404,277
(주)웹스,196700,2019/12,892,1386,99,885,624,99
(주)웹스,196700,2020/12,2041,972,-687,777,303,-687
(주)웹스,196700,2021/12,793,2441,-3108,831,778,804
(주)웹젠,069080,2011/12,4019,24554,12546,4356,4229,9361
(주)웹젠,069080,2012/12,2249,11111,862,2535,2269,5618
(주)웹젠,069080,2013/12,480,10537,13864,844,2534,4784
(주)웹젠,069080,2014/12,1408,2633,10274,2608,3321,11383
(주)웹젠,069080,2015/12,3213,5393,60868,3337,6025,65851
(주)웹젠,069080,2016/12,4226,8153,55468,4258,8643,56877
(주)웹젠,069080,2017/12,3741,7866,47893,4369,7771,45647
(주)웹젠,069080,2018/12,2924,8489,64282,2902,8590,68439
(주)웹젠,069080,2019/12,2470,12477,58231,2248,12523,57048
(주)웹젠,069080,2020/12,8175,14532,105054,6186,14267,116071
(주)웹젠,069080,2021/12,4810,18949,119895,1503,18175,121032
(주)위너지스,026260,2011/12,564,1,-1628,564,1,-4190
(주)위너지스,026260,2012/12,840,28,-11879,840,28,-12929
(주)위너지스,026260,2013/12,465,45,-3029,465,45,-2324
(주)위너지스,026260,2014/12,96,37,-10557,116,37,-7877
(주)위너지스,026260,2015/12,56,123,-12941,994,119,-21299
(주)위너지스,026260,2016/12,2390,5269,-50818,3178,5081,-49561
(주)위너지스,026260,2017/12,3820,242,-11806,3831,139,-12940
(주)위노바,039790,2011/12,2578,542,1391,2578,545,2157
(주)위노바,039790,2012/12,2248,501,-3989,2248,505,-3559
(주)위노바,039790,2013/12,1425,528,-11552,1425,530,-12101
(주)위노바,039790,2014/12,810,361,-8115,810,363,-7617
(주)위노바,039790,2015/12,653,282,578,653,284,508
(주)위노바,039790,2016/12,819,252,-25726,819,252,-25608
(주)위니아,071460,2011/12,4375,1039,17029,,,
(주)위니아,071460,2012/12,3093,787,16715,3096,787,16685
(주)위니아,071460,2013/12,3047,503,14682,3050,523,14381
(주)위니아,071460,2014/12,3294,679,-22354,3332,693,-22363
(주)위니아,071460,2015/12,2186,558,6494,2196,593,7524
(주)위니아,071460,2016/12,3269,1426,3754,3789,1455,1725
(주)위니아,071460,2017/12,6316,2934,1479,6718,3077,1904
(주)위니아,071460,2018/12,8548,2656,-18780,9038,2760,-13218
(주)위니아,071460,2019/12,9399,2480,1532,11912,3791,11181
(주)위니아,071460,2020/12,10528,4888,7892,14641,7926,39446
(주)위니아,071460,2021/12,11341,4725,1436,19603,11535,28157
(주)위니아에이드,377460,2016/12,163,28,-1756,,,
(주)위니아에이드,377460,2017/12,452,2,455,,,
(주)위니아에이드,377460,2018/12,541,40,4998,,,
(주)위니아에이드,377460,2019/12,2536,1533,12349,,,
(주)위니아에이드,377460,2020/12,3010,1975,32253,,,
(주)위니아에이드,377460,2021/12,2503,1941,34090,,,
(주)위닉스,044340,2011/12,7717,3999,-2572,8680,2825,-4805
(주)위닉스,044340,2012/12,1837,3310,4870,2611,4198,5367
(주)위닉스,044340,2013/12,2824,1615,16027,4644,2192,17674
(주)위닉스,044340,2014/12,4708,2183,4688,5182,3045,7789
(주)위닉스,044340,2015/12,5673,8461,-11338,6604,2270,-17999
(주)위닉스,044340,2016/12,5164,1803,-7331,5744,2252,-6916
(주)위닉스,044340,2017/12,6687,3679,14016,7429,3288,13324
(주)위닉스,044340,2018/12,3749,1779,20305,3783,2219,20691
(주)위닉스,044340,2019/12,3103,2059,50894,3875,2533,50612
(주)위닉스,044340,2020/12,9782,5876,52985,11283,5937,54997
(주)위닉스,044340,2021/12,14751,13224,10612,18354,14590,27163
(주)위다스,056810,2011/12,606,452,-6337,623,453,-6256
(주)위다스,056810,2012/12,1556,364,-15646,,,
(주)위드텍,348350,2011/12,,,,,,
(주)위드텍,348350,2012/12,,,,,,
(주)위드텍,348350,2013/12,,,,,,
(주)위드텍,348350,2014/12,,,,,,
(주)위드텍,348350,2015/12,,,,,,
(주)위드텍,348350,2016/12,,,,,,
(주)위드텍,348350,2017/12,,,,,,
(주)위드텍,348350,2018/12,,,,,,
(주)위드텍,348350,2019/12,359,860,12729,364,860,13249
(주)위드텍,348350,2020/12,585,1787,9580,590,1787,9638
(주)위드텍,348350,2021/12,845,1588,11776,849,1588,11811
(주)위메이드,112040,2011/12,1399,6379,22820,1644,9617,26535
(주)위메이드,112040,2012/12,3210,3433,10301,6307,6148,-4762
(주)위메이드,112040,2013/12,2049,3148,13773,2747,6277,18858
(주)위메이드,112040,2014/12,1186,367625,295734,1411,367897,278901
(주)위메이드,112040,2015/12,118877,3083,-131401,121020,4599,-150315
(주)위메이드,112040,2016/12,93008,5224,-94599,95673,11542,-88591
(주)위메이드,112040,2017/12,4582,19824,24125,11899,21277,14535
(주)위메이드,112040,2018/12,697,5086,-24386,3078,9489,-35384
(주)위메이드,112040,2019/12,1073,2170,-52880,4332,5103,-10454
(주)위메이드,112040,2020/12,3264,2670,-22209,8912,3850,-14624
(주)위메이드,112040,2021/12,773,288556,394910,8881,298581,391821
(주)위메이드맥스,101730,2011/12,232,2929,3785,239,3101,6820
(주)위메이드맥스,101730,2012/12,3051,1809,-8393,3072,2325,-3651
(주)위메이드맥스,101730,2013/12,646,2761,-6002,692,3453,20847
(주)위메이드맥스,101730,2014/12,217,6211,89,226,1626,-3426
(주)위메이드맥스,101730,2015/12,3381,1218,-10297,4288,1638,-20619
(주)위메이드맥스,101730,2016/12,115,1192,2844,2159,5437,-1612
(주)위메이드맥스,101730,2017/12,2699,256,-8559,5515,857,-13607
(주)위메이드맥스,101730,2018/12,51,473,-37164,1922,885,-39591
(주)위메이드맥스,101730,2019/12,63,408,-14614,1866,628,-16200
(주)위메이드맥스,101730,2020/12,234,188,-6882,1364,385,-10062
(주)위메이드맥스,101730,2021/12,117,340,10384,1488,957,-1468
(주)위메이드플레이,123420,2011/12,,,,,,
(주)위메이드플레이,123420,2012/12,,,,,,
(주)위메이드플레이,123420,2013/12,268,1073,16369,,,
(주)위메이드플레이,123420,2014/12,29,1788,62446,42,1792,62145
(주)위메이드플레이,123420,2015/12,18,2259,27118,18,2260,27468
(주)위메이드플레이,123420,2016/12,55,2362,17903,55,2373,19138
(주)위메이드플레이,123420,2017/12,74,3317,13864,74,3359,14784
(주)위메이드플레이,123420,2018/12,152,4000,11097,159,4070,12070
(주)위메이드플레이,123420,2019/12,2370,4234,3995,2436,4331,5944
(주)위메이드플레이,123420,2020/12,1292,5944,12604,1709,6017,14168
(주)위메이드플레이,123420,2021/12,983,3177,6887,1027,3444,15024
(주)위세아이텍,065370,2012/12,,,,,,
(주)위세아이텍,065370,2013/12,,,,,,
(주)위세아이텍,065370,2014/12,,,,,,
(주)위세아이텍,065370,2015/12,106,17,1194,,,
(주)위세아이텍,065370,2016/12,48,8,831,,,
(주)위세아이텍,065370,2017/12,41,23,1296,,,
(주)위세아이텍,065370,2018/12,12,45,1821,,,
(주)위세아이텍,065370,2019/12,69,243,3119,,,
(주)위세아이텍,065370,2020/12,850,1173,3903,,,
(주)위세아이텍,065370,2021/12,2089,1465,5036,,,
(주)위지윅스튜디오,299900,2016/12,201,92,-1064,,,
(주)위지윅스튜디오,299900,2017/12,1927,19,498,,,
(주)위지윅스튜디오,299900,2018/12,98,73,4857,,,
(주)위지윅스튜디오,299900,2019/12,1062,1237,5457,1582,1925,7051
(주)위지윅스튜디오,299900,2020/12,4129,3993,-6689,3734,4922,2619
(주)위지윅스튜디오,299900,2021/12,7792,2443,-7482,3948,1841,-18156
(주)위지트,036090,2011/12,1058,131,628,,,
(주)위지트,036090,2012/12,731,73,1642,,,
(주)위지트,036090,2013/12,591,43,2068,,,
(주)위지트,036090,2014/12,454,82,2343,,,
(주)위지트,036090,2015/12,335,309,4325,335,285,3961
(주)위지트,036090,2016/12,248,357,4779,250,220,4376
(주)위지트,036090,2017/12,525,388,3519,525,388,5174
(주)위지트,036090,2018/12,687,107,3982,687,107,7035
(주)위지트,036090,2019/12,1087,136,-6903,1103,143,-5642
(주)위지트,036090,2020/12,604,67,3318,638,58,8414
(주)위지트,036090,2021/12,440,4095,21413,451,4060,15659
(주)윈스,136540,2011/12,1644,1157,7321,,,
(주)윈스,136540,2012/12,2196,1238,14957,,,
(주)윈스,136540,2013/12,376,3022,14989,,,
(주)윈스,136540,2014/12,915,2164,7244,,,
(주)윈스,136540,2015/12,910,5687,12595,,,
(주)윈스,136540,2016/12,885,3476,10148,,,
(주)윈스,136540,2017/12,1768,2460,9726,1820,2519,8955
(주)윈스,136540,2018/12,3837,5570,12030,3880,5594,12377
(주)윈스,136540,2019/12,2670,5511,15793,2796,5562,17636
(주)윈스,136540,2020/12,4425,7672,21292,4523,7720,21093
(주)윈스,136540,2021/12,2133,4044,22075,2245,4112,23029
(주)윈팩,097800,2011/12,4429,64,5589,,,
(주)윈팩,097800,2012/12,2197,369,7181,,,
(주)윈팩,097800,2013/12,1396,226,-9492,,,
(주)윈팩,097800,2014/12,1691,86,-1293,,,
(주)윈팩,097800,2015/12,1775,29,-8084,,,
(주)윈팩,097800,2016/12,2087,96,-12998,,,
(주)윈팩,097800,2017/12,1999,158,-7162,,,
(주)윈팩,097800,2018/12,1744,153,955,,,
(주)윈팩,097800,2019/12,3067,89,5187,,,
(주)윈팩,097800,2020/12,2968,556,2911,,,
(주)윈팩,097800,2021/12,2470,168,-8568,,,
(주)윈하이텍,192390,2011/12,,,,,,
(주)윈하이텍,192390,2012/12,,,,,,
(주)윈하이텍,192390,2013/12,639,156,8788,,,
(주)윈하이텍,192390,2014/12,590,597,8375,,,
(주)윈하이텍,192390,2015/12,272,431,8075,,,
(주)윈하이텍,192390,2016/12,370,650,1983,,,
(주)윈하이텍,192390,2017/12,826,939,4816,,,
(주)윈하이텍,192390,2018/12,2044,1461,8005,,,
(주)윈하이텍,192390,2019/12,2256,1912,-7881,2547,1842,-9114
(주)윈하이텍,192390,2020/12,3645,1290,2373,1367,1153,261
(주)윈하이텍,192390,2021/12,2777,659,559,2802,597,559
(주)윌링스,313760,2011/12,,,,,,
(주)윌링스,313760,2012/12,,,,,,
(주)윌링스,313760,2013/12,,,,,,
(주)윌링스,313760,2014/12,,,,,,
(주)윌링스,313760,2015/12,,,,,,
(주)윌링스,313760,2016/12,,,,,,
(주)윌링스,313760,2017/12,,,,,,
(주)윌링스,313760,2018/12,578,55,5234,,,
(주)윌링스,313760,2019/12,405,36,3533,,,
(주)윌링스,313760,2020/12,1078,759,-166,,,
(주)윌링스,313760,2021/12,55,129,-1053,,,
(주)윙스풋,335870,2019/12,,,,,,
(주)윙스풋,335870,2020/12,,,,,,
(주)윙스풋,335870,2021/12,,,,,,
(주)유니드코리아,110500,2011/12,470,90,707,470,90,967
(주)유니드코리아,110500,2012/12,556,154,-5698,556,154,-5929
(주)유니드코리아,110500,2013/12,965,43,-17421,965,49,-17448
(주)유니온커뮤니티,203450,2011/12,,,,,,
(주)유니온커뮤니티,203450,2012/12,,,,,,
(주)유니온커뮤니티,203450,2013/12,,,,,,
(주)유니온커뮤니티,203450,2014/12,1048,684,207,1082,805,254
(주)유니온커뮤니티,203450,2015/12,929,621,1717,1033,920,1935
(주)유니온커뮤니티,203450,2016/12,727,1556,5693,827,1654,5834
(주)유니온커뮤니티,203450,2017/12,1273,382,1578,1303,391,1484
(주)유니온커뮤니티,203450,2018/12,343,997,3871,348,1007,3787
(주)유니온커뮤니티,203450,2019/12,422,688,4275,422,688,4272
(주)유니온커뮤니티,203450,2020/12,1044,539,1899,1044,539,1897
(주)유니온커뮤니티,203450,2021/12,247,1143,2183,247,1143,2162
(주)유니크,011320,2011/12,2273,432,6108,2281,510,4957
(주)유니크,011320,2012/12,2497,361,10110,2504,499,8570
(주)유니크,011320,2013/12,2039,539,15117,2039,628,17020
(주)유니크,011320,2014/12,2155,874,12110,2155,993,11210
(주)유니크,011320,2015/12,1699,757,5360,1699,853,8390
(주)유니크,011320,2016/12,1683,448,8555,1683,520,10636
(주)유니크,011320,2017/12,2137,378,3158,2137,463,3195
(주)유니크,011320,2018/12,2113,530,3176,2113,607,1962
(주)유니크,011320,2019/12,2165,878,4909,2208,923,3867
(주)유니크,011320,2020/12,3805,1012,-3237,3847,1043,-4196
(주)유니크,011320,2021/12,1910,1793,5416,1953,1815,7402
(주)유니테스트,086390,2011/12,2600,198,5918,2620,199,7747
(주)유니테스트,086390,2012/12,2107,104,1766,2034,107,2065
(주)유니테스트,086390,2013/12,1077,128,-7074,1102,132,-8130
(주)유니테스트,086390,2014/12,1058,66,6315,1117,71,6834
(주)유니테스트,086390,2015/12,629,75,21896,706,63,29295
(주)유니테스트,086390,2016/12,901,215,11573,803,230,11594
(주)유니테스트,086390,2017/12,1502,185,25753,986,198,28708
(주)유니테스트,086390,2018/12,198,522,56286,486,497,71131
(주)유니테스트,086390,2019/12,1306,652,21658,551,633,30797
(주)유니테스트,086390,2020/12,26,1704,4706,352,402,1551
(주)유니테스트,086390,2021/12,17,331,-5113,321,339,-7114
(주)유니테크노,241690,2011/12,,,,,,
(주)유니테크노,241690,2012/12,,,,,,
(주)유니테크노,241690,2013/12,,,,,,
(주)유니테크노,241690,2014/12,485,267,3361,485,267,3361
(주)유니테크노,241690,2015/12,335,112,5475,352,276,10498
(주)유니테크노,241690,2016/12,331,59,12694,403,88,13137
(주)유니테크노,241690,2017/12,213,153,7871,361,418,7552
(주)유니테크노,241690,2018/12,565,30,7254,713,278,6950
(주)유니테크노,241690,2019/12,1138,246,7031,1264,465,6968
(주)유니테크노,241690,2020/12,1338,191,11272,1643,443,12359
(주)유니테크노,241690,2021/12,801,264,9342,1055,418,10298
(주)유니트론텍,142210,2011/12,,,,,,
(주)유니트론텍,142210,2012/12,,,,,,
(주)유니트론텍,142210,2013/12,671,55,6638,,,
(주)유니트론텍,142210,2014/12,608,24,7055,,,
(주)유니트론텍,142210,2015/12,528,28,7847,528,28,7797
(주)유니트론텍,142210,2016/12,463,49,9350,463,49,9089
(주)유니트론텍,142210,2017/12,1227,205,3950,1227,205,3681
(주)유니트론텍,142210,2018/12,4270,6434,8325,5726,6886,7705
(주)유니트론텍,142210,2019/12,9488,3934,4302,11255,5056,3106
(주)유니트론텍,142210,2020/12,14134,9047,562,15699,10520,490
(주)유니트론텍,142210,2021/12,7048,7149,10857,9482,9318,9181
(주)유디피,091270,2011/12,,,,,,
(주)유디피,091270,2012/12,,,,,,
(주)유디피,091270,2013/12,,,,,,
(주)유디피,091270,2014/12,,,,,,
(주)유디피,091270,2015/12,,,,,,
(주)유디피,091270,2016/12,1565,982,-21346,1565,1031,-20887
(주)유디피,091270,2017/12,1483,344,-7096,1483,344,-8870
(주)유라테크,048430,2011/12,1508,602,6363,,,
(주)유라테크,048430,2012/12,1509,2584,15225,1525,464,14651
(주)유라테크,048430,2013/12,664,784,8523,674,1176,17536
(주)유라테크,048430,2014/12,547,7501,13151,762,946,16758
(주)유라테크,048430,2015/12,1030,9238,14402,1644,1277,12619
(주)유라테크,048430,2016/12,1402,1715,9741,2230,1726,12224
(주)유라테크,048430,2017/12,1196,1332,2692,1296,852,4169
(주)유라테크,048430,2018/12,459,2386,6581,840,1032,5512
(주)유라테크,048430,2019/12,760,6196,11456,940,1371,5230
(주)유라테크,048430,2020/12,2994,1808,2563,2719,2092,1101
(주)유라테크,048430,2021/12,416,2272,4926,1070,1908,3092
(주)유바이오로직스,206650,2011/12,,,,,,
(주)유바이오로직스,206650,2012/12,,,,,,
(주)유바이오로직스,206650,2015/12,1134,1452,-2828,,,
(주)유바이오로직스,206650,2016/12,576,720,-6702,,,
(주)유바이오로직스,206650,2017/12,231,133,-4715,,,
(주)유바이오로직스,206650,2018/12,5311,529,1296,,,
(주)유바이오로직스,206650,2019/12,11785,1186,-628,,,
(주)유바이오로직스,206650,2020/12,57756,3561,-60595,,,
(주)유바이오로직스,206650,2021/12,26370,1056,-34602,23174,1059,-30820
(주)유비케어,032620,2011/12,0,756,3910,0,763,3977
(주)유비케어,032620,2012/12,0,786,1962,5,787,590
(주)유비케어,032620,2013/12,0,687,-1101,0,686,-1311
(주)유비케어,032620,2014/12,0,745,-5098,0,745,3478
(주)유비케어,032620,2015/12,0,661,3743,0,661,4917
(주)유비케어,032620,2016/12,0,575,7219,0,588,7267
(주)유비케어,032620,2017/12,0,395,4880,5,401,4566
(주)유비케어,032620,2018/12,0,760,7673,0,783,7711
(주)유비케어,032620,2019/12,8,256,8852,21,264,10857
(주)유비케어,032620,2020/12,45,315,17198,60,324,9229
(주)유비케어,032620,2021/12,227,905,7720,255,888,15842
(주)유비쿼스,264450,2017/12,0,360,14159,,,
(주)유비쿼스,264450,2018/12,1020,876,16978,,,
(주)유비쿼스,264450,2019/12,350,1530,13509,,,
(주)유비쿼스,264450,2020/12,79,1711,19884,,,
(주)유비쿼스,264450,2021/12,381,3543,36620,,,
(주)유비쿼스홀딩스,078070,2011/12,979,6150,19929,984,6149,19050
(주)유비쿼스홀딩스,078070,2012/12,260,6265,20275,260,6241,18946
(주)유비쿼스홀딩스,078070,2013/12,528,5135,21599,531,5075,25513
(주)유비쿼스홀딩스,078070,2014/12,718,5950,26164,722,5951,26052
(주)유비쿼스홀딩스,078070,2015/12,852,5597,34552,852,5597,36314
(주)유비쿼스홀딩스,078070,2016/12,447,3769,26472,447,3769,29596
(주)유비쿼스홀딩스,078070,2017/12,830,3897,5521,1167,6211,11112
(주)유비쿼스홀딩스,078070,2018/12,363,1497,3293,2690,3753,18976
(주)유비쿼스홀딩스,078070,2019/12,319,487,1813,1004,4174,16705
(주)유비쿼스홀딩스,078070,2020/12,1395,48,250,1761,4763,23628
(주)유비쿼스홀딩스,078070,2021/12,0,3910,8929,637,8869,45885
(주)유성티엔에스,024800,2011/12,14523,5023,-263,14523,4962,1197
(주)유성티엔에스,024800,2012/12,11696,9304,-3310,11696,9347,-3583
(주)유성티엔에스,024800,2013/12,13627,4289,5864,13627,4351,705
(주)유성티엔에스,024800,2014/12,9418,5809,8514,9418,5860,9054
(주)유성티엔에스,024800,2015/12,7328,3853,8570,7128,3360,10200
(주)유성티엔에스,024800,2016/12,6544,1406,2186,7284,1516,15171
(주)유성티엔에스,024800,2017/12,7739,2596,6003,8337,2986,16259
(주)유성티엔에스,024800,2018/12,6582,7735,7183,7493,7050,8939
(주)유성티엔에스,024800,2019/12,7289,9090,4835,7913,10409,29889
(주)유성티엔에스,024800,2020/12,7596,7020,3085,8588,7519,68338
(주)유성티엔에스,024800,2021/12,9765,5092,-8139,10203,2631,55030
(주)유신,054930,2011/12,913,2764,-8574,,,
(주)유신,054930,2012/12,1084,2157,-7300,,,
(주)유신,054930,2013/12,1070,1622,1194,,,
(주)유신,054930,2014/12,983,1740,-338,983,1740,-341
(주)유신,054930,2015/12,965,1472,1359,965,1472,1355
(주)유신,054930,2016/12,519,1092,2496,,,
(주)유신,054930,2017/12,412,1129,2028,,,
(주)유신,054930,2018/12,809,1796,-9681,,,
(주)유신,054930,2019/12,1092,2362,-7738,,,
(주)유신,054930,2020/12,796,1517,4168,,,
(주)유신,054930,2021/12,751,1867,14202,,,
(주)유쎌,252370,2014/12,,,,,,
(주)유쎌,252370,2015/12,,,,,,
(주)유쎌,252370,2016/12,,,,,,
(주)유쎌,252370,2017/12,,,,,,
(주)유쎌,252370,2018/12,,,,,,
(주)유아이디,069330,2011/12,1167,263,10230,,,
(주)유아이디,069330,2012/12,670,148,15302,,,
(주)유아이디,069330,2013/12,635,268,16979,,,
(주)유아이디,069330,2014/12,472,394,4577,,,
(주)유아이디,069330,2015/12,759,358,-2928,,,
(주)유아이디,069330,2016/12,521,331,-4381,,,
(주)유아이디,069330,2017/12,709,409,-8799,,,
(주)유아이디,069330,2018/12,900,529,-7126,,,
(주)유아이디,069330,2019/12,801,107,-13386,2084,117,-13773
(주)유아이디,069330,2020/12,768,249,-7273,1784,1372,-8742
(주)유아이디,069330,2021/12,2616,41,4663,3069,277,5073
(주)유아이에너지,050050,2011/12,1793,200,-22762,,,
(주)유에스티,263770,2017/12,,,,,,
(주)유에스티,263770,2018/12,1519,1230,1742,,,
(주)유에스티,263770,2019/12,2339,1703,3177,,,
(주)유에스티,263770,2020/12,2728,3135,6111,,,
(주)유에스티,263770,2021/12,1125,992,7203,,,
(주)유에이블,071530,2011/12,1355,141,-464,1372,141,-428
(주)유에이블,071530,2012/12,1912,50,-21386,1917,63,-21512
(주)유일로보틱스,388720,2015/12,,,,,,
(주)유일로보틱스,388720,2016/12,,,,,,
(주)유일로보틱스,388720,2017/12,,,,,,
(주)유일로보틱스,388720,2018/12,,,,,,
(주)유일로보틱스,388720,2019/12,,,,,,
(주)유일로보틱스,388720,2020/12,567,164,2509,570,169,2487
(주)유일로보틱스,388720,2021/12,415,766,3692,416,781,3973
(주)유일엔시스,038720,2011/12,1547,56,-13719,1587,57,-14384
(주)유일엔시스,038720,2012/12,1190,20,-4811,1234,23,-3372
(주)유진로봇,056080,2011/12,592,12,259,,,
(주)유진로봇,056080,2012/12,649,13,-4155,,,
(주)유진로봇,056080,2013/12,952,12,-3449,,,
(주)유진로봇,056080,2014/12,832,21,-223,832,21,-241
(주)유진로봇,056080,2015/12,300,28,-2344,309,29,-1905
(주)유진로봇,056080,2016/12,654,23,-7027,703,26,-3123
(주)유진로봇,056080,2017/12,312,25,-4966,424,123,-3818
(주)유진로봇,056080,2018/12,296,730,428,690,804,-2360
(주)유진로봇,056080,2019/12,315,1322,-15863,1638,1559,-21165
(주)유진로봇,056080,2020/12,222,422,-9458,704,426,-9792
(주)유진로봇,056080,2021/12,198,225,-4607,,,
(주)유진테크,084370,2011/12,13,1431,33556,13,1431,33595
(주)유진테크,084370,2012/12,0,3227,63822,0,3233,62958
(주)유진테크,084370,2013/12,0,3129,48668,0,3172,47041
(주)유진테크,084370,2014/12,2,2809,15638,2,2848,15745
(주)유진테크,084370,2015/12,1,2189,21424,1,2193,20886
(주)유진테크,084370,2016/12,0,2133,41394,0,2140,40452
(주)유진테크,084370,2017/12,0,2126,34826,0,1908,29735
(주)유진테크,084370,2018/12,0,1780,54357,0,1482,33752
(주)유진테크,084370,2019/12,3,2231,43517,194,1889,21508
(주)유진테크,084370,2020/12,4,1701,9088,208,1277,17482
(주)유진테크,084370,2021/12,10,1024,82619,353,933,84213
(주)유테크,178780,2011/12,,,,,,
(주)유테크,178780,2012/12,,,,,,
(주)유테크,178780,2013/12,1625,1458,5631,,,
(주)유테크,178780,2014/12,2779,1102,5306,,,
(주)유테크,178780,2015/12,2986,2120,2673,,,
(주)유테크,178780,2016/12,1553,1514,-11786,1724,1456,-11786
(주)유테크,178780,2017/12,4461,539,-20742,4006,340,-18295
(주)유테크,178780,2018/12,2617,941,-18448,5609,2079,-27592
(주)유테크,178780,2019/12,2747,1585,-6988,3967,2092,-5778
(주)유테크,178780,2020/12,2183,507,-15643,2197,423,-16475
(주)유테크,178780,2021/12,600,602,-15323,652,639,-16084
(주)유티아이,179900,2013/12,1496,248,20770,,,
(주)유티아이,179900,2014/12,2406,377,-15865,,,
(주)유티아이,179900,2015/12,2246,33,-9364,,,
(주)유티아이,179900,2016/12,605,346,11596,609,338,11408
(주)유티아이,179900,2017/12,2319,859,13265,2319,853,13780
(주)유티아이,179900,2018/12,792,1095,8690,1066,1083,8279
(주)유티아이,179900,2019/12,1017,1348,9795,1237,1051,6703
(주)유티아이,179900,2020/12,1191,951,3185,1263,763,409
(주)유티아이,179900,2021/12,598,1050,-8719,563,856,-648
(주)유틸렉스,263050,2015/12,0,64,-850,,,
(주)유틸렉스,263050,2016/12,56,117,-5114,,,
(주)유틸렉스,263050,2017/12,182,336,-9593,,,
(주)유틸렉스,263050,2018/12,163,682,-13217,163,682,-13233
(주)유틸렉스,263050,2019/12,188,1400,-17120,188,1400,-17131
(주)유틸렉스,263050,2020/12,4830,956,-28644,4830,969,-28768
(주)유틸렉스,263050,2021/12,2661,6149,-27787,2676,6215,-29575
(주)육일씨엔에쓰,191410,2011/12,,,,,,
(주)육일씨엔에쓰,191410,2012/12,,,,,,
(주)육일씨엔에쓰,191410,2013/12,550,14,6904,550,14,6688
(주)육일씨엔에쓰,191410,2014/12,529,165,6320,529,165,6153
(주)육일씨엔에쓰,191410,2015/12,584,289,4194,699,231,1329
(주)육일씨엔에쓰,191410,2016/12,506,349,-6581,688,118,-15644
(주)육일씨엔에쓰,191410,2017/12,1131,747,2391,2082,744,14526
(주)육일씨엔에쓰,191410,2018/12,974,572,-3214,1642,87,94
(주)육일씨엔에쓰,191410,2019/12,859,496,-5792,1670,23,-10222
(주)육일씨엔에쓰,191410,2020/12,1083,398,-28266,1807,84,-17885
(주)육일씨엔에쓰,191410,2021/12,991,1317,9639,1552,1306,2958
(주)율호,072770,2011/12,1492,712,1806,1594,406,3955
(주)율호,072770,2012/12,450,319,782,450,405,520
(주)율호,072770,2013/12,209,186,370,218,304,235
(주)율호,072770,2014/12,135,92,-1566,138,211,-290
(주)율호,072770,2015/12,82,162,-272,102,349,75
(주)율호,072770,2016/12,63,1388,1758,63,1392,1761
(주)율호,072770,2017/12,1623,314,-7389,1623,318,-7636
(주)율호,072770,2018/12,458,787,-3202,,,
(주)율호,072770,2019/12,261,402,1067,321,425,1938
(주)율호,072770,2020/12,1759,564,102,1952,637,-136
(주)율호,072770,2021/12,1109,1743,1989,1238,1197,2242
(주)이건홀딩스,039020,2011/12,6199,398,-3606,7736,469,-2555
(주)이건홀딩스,039020,2012/12,6558,550,-698,8152,622,-773
(주)이건홀딩스,039020,2013/12,5993,343,-2163,7433,427,-2013
(주)이건홀딩스,039020,2014/12,4685,389,-9971,5932,487,-7540
(주)이건홀딩스,039020,2015/12,4515,357,-10807,5622,427,-12029
(주)이건홀딩스,039020,2016/12,2815,273,5465,3805,361,6438
(주)이건홀딩스,039020,2017/12,825,285,2834,3291,581,4483
(주)이건홀딩스,039020,2018/12,286,38,19582,4784,575,23706
(주)이건홀딩스,039020,2019/12,529,49,5463,8965,1225,8429
(주)이건홀딩스,039020,2020/12,388,57,-74,9050,4512,850
(주)이건홀딩스,039020,2021/12,346,45,8533,8080,838,26426
(주)이글루코퍼레이션,067920,2011/12,34,749,2554,,,
(주)이글루코퍼레이션,067920,2012/12,432,936,3631,,,
(주)이글루코퍼레이션,067920,2013/12,742,903,-2564,,,
(주)이글루코퍼레이션,067920,2014/12,360,646,-8398,,,
(주)이글루코퍼레이션,067920,2015/12,28,423,-2382,28,424,-2418
