회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)한국전자홀딩스,006200,2019/12,0,104746,5248,217023,123805,242286,127217,389933,-5693,-12105
(주)한국전자홀딩스,006200,2020/12,44,101898,4884,221480,113354,207497,116975,412244,-19473,-196
(주)한국전자홀딩스,006200,2021/12,485,113639,11603,331176,132075,309899,135118,463628,7263,38507
(주)한국종합기술,023350,2011/12,30176,,178015,,117378,,186025,,9096,
(주)한국종합기술,023350,2012/12,40273,,180764,,119144,,185606,,5013,
(주)한국종합기술,023350,2013/12,69071,,171019,,123004,,207814,,5052,
(주)한국종합기술,023350,2014/12,74049,,164370,,122737,,225609,,4351,
(주)한국종합기술,023350,2015/12,72050,,183988,,121396,,225647,,3510,
(주)한국종합기술,023350,2016/12,71715,,199371,,122404,,242444,,4237,
(주)한국종합기술,023350,2017/12,70707,,199605,,114383,,230799,,-7253,
(주)한국종합기술,023350,2018/12,63497,,190942,,101635,,227908,,-6241,
(주)한국종합기술,023350,2019/12,60938,,218943,,95528,,275870,,-2095,
(주)한국종합기술,023350,2020/12,85233,,288230,,137513,,332119,,4590,
(주)한국종합기술,023350,2021/12,84249,,268252,,142300,,339419,,7156,
(주)한국카본,017960,2011/12,66481,66520,107844,131214,184734,185554,264497,276532,4688,5321
(주)한국카본,017960,2012/12,63511,64470,163282,163292,227455,224163,284747,290528,12915,11358
(주)한국카본,017960,2013/12,63419,64057,240270,240836,247985,233997,301109,296878,30331,26274
(주)한국카본,017960,2014/12,71120,71332,229643,231067,297706,282235,347674,343288,23678,23254
(주)한국카본,017960,2015/12,72235,72608,241307,242542,293461,281886,345604,347432,25092,25528
(주)한국카본,017960,2016/12,79232,79763,255167,257626,326956,316041,385733,389485,26447,26889
(주)한국카본,017960,2017/12,83125,83238,237633,239057,322371,310322,364029,366441,4783,4875
(주)한국카본,017960,2018/12,96482,102757,225982,226695,315745,303702,358050,360113,5014,6174
(주)한국카본,017960,2019/12,116168,129459,273130,273403,328703,312719,398575,397589,25950,25287
(주)한국카본,017960,2020/12,141297,155303,409524,411665,397776,380531,484833,478319,75265,75728
(주)한국카본,017960,2021/12,165616,184645,361308,367827,404492,388999,492538,498356,32050,32732
(주)한국특강,007280,2011/12,328284,,694955,,117183,,581438,,20630,
(주)한국특강,007280,2012/12,312940,,647612,,120088,,553819,,8513,
(주)한국특강,007280,2013/12,296240,,563316,,107125,,532912,,61,
(주)한국특강,007280,2014/12,287116,,433240,,88493,,500723,,1617,
(주)한국특강,007280,2015/12,246784,,280303,,39057,,380263,,-19653,
(주)한국특강,007280,2016/12,212710,,247193,,58851,,355618,,-4889,
(주)한국특강,007280,2017/12,199978,,346267,,61804,,344113,,8506,
(주)한국특강,007280,2018/12,201091,,364965,,94671,,341713,,4538,
(주)한국특강,007280,2019/12,187515,,390967,,67462,,313533,,-8231,
(주)한국특강,007280,2020/12,199669,,415314,,101391,,352335,,7282,
(주)한국특강,007280,2021/12,254657,,691525,,141991,,458714,,40011,
(주)한국화장품제조,003350,2011/12,13023,,26027,,33954,,43612,,-2938,
(주)한국화장품제조,003350,2012/12,12275,,31270,,27665,,37743,,-615,
(주)한국화장품제조,003350,2013/12,12196,,31113,,25446,,40396,,-93,
(주)한국화장품제조,003350,2014/12,12545,,35457,,33135,,46884,,2001,
(주)한국화장품제조,003350,2015/12,12652,,45478,,34737,,50201,,4844,
(주)한국화장품제조,003350,2016/12,15399,,64949,,44010,,66626,,6294,
(주)한국화장품제조,003350,2017/12,16144,,67175,,47498,,69856,,2908,
(주)한국화장품제조,003350,2018/12,16567,,88233,,50285,,71774,,4777,
(주)한국화장품제조,003350,2019/12,22798,,76492,,48027,,84183,,1309,
(주)한국화장품제조,003350,2020/12,20706,,61990,,44271,,77658,,-2178,
(주)한국화장품제조,003350,2021/12,18473,,67810,,42988,,76546,,-771,
(주)한농화성,011500,2011/12,41097,,206450,,67462,,120129,,12127,
(주)한농화성,011500,2012/12,45738,,211200,,73978,,128887,,9787,
(주)한농화성,011500,2013/12,50349,,224375,,80780,,130915,,8141,
(주)한농화성,011500,2014/12,63364,,217780,,86910,,148960,,8151,
(주)한농화성,011500,2015/12,61538,,200994,,94029,,140478,,8134,
(주)한농화성,011500,2016/12,62323,,204984,,101514,,157059,,8196,
(주)한농화성,011500,2017/12,64040,,236296,,108440,,165277,,7944,
(주)한농화성,011500,2018/12,67663,,223214,,112421,,162495,,5667,
(주)한농화성,011500,2019/12,67750,,204695,,120274,,163356,,11950,
(주)한농화성,011500,2020/12,77410,,208255,,130849,,171371,,13750,
(주)한농화성,011500,2021/12,89852,,268797,,147710,,216970,,19544,
(주)한독,002390,2011/12,128710,128714,332903,333173,278337,278337,408096,408213,21465,21212
(주)한독,002390,2012/12,133737,133737,314646,314648,287252,287252,436390,436393,8620,8598
(주)한독,002390,2013/12,132819,132819,327936,327936,297943,294276,477195,473529,7464,7462
(주)한독,002390,2014/12,133390,,348311,,307774,,515487,,10315,
(주)한독,002390,2015/12,137684,138391,358477,358448,316424,303706,538312,530587,6537,6221
(주)한독,002390,2016/12,153514,154543,396253,396134,318324,289250,633470,622849,5594,3640
(주)한독,002390,2017/12,161078,162093,413450,417970,334611,290711,663642,639346,2320,-1871
(주)한독,002390,2018/12,163569,164527,440098,446731,367152,313376,689409,652616,24535,22081
(주)한독,002390,2019/12,167258,167482,466401,473000,371098,343995,755767,748667,29965,27467
(주)한독,002390,2020/12,173909,174066,497228,503612,377185,381849,796139,818927,30521,28376
(주)한독,002390,2021/12,209140,209243,511148,517641,385374,383996,828222,841562,28930,28006
(주)한미글로벌건축사사무소,053690,2011/12,1925,3281,130158,182946,50956,49274,112502,138361,5852,5581
(주)한미글로벌건축사사무소,053690,2012/12,1661,3118,161994,207246,53339,49096,108754,140809,5310,4967
(주)한미글로벌건축사사무소,053690,2013/12,1590,3597,108717,182533,57523,53668,107662,141362,7206,8303
(주)한미글로벌건축사사무소,053690,2014/12,1953,4391,91869,165404,61380,60132,97505,153681,7138,10336
(주)한미글로벌건축사사무소,053690,2015/12,1870,4069,106928,166823,81674,82361,107938,124678,9904,12340
(주)한미글로벌건축사사무소,053690,2016/12,1580,4270,104558,169053,96751,98516,131943,149272,8219,9435
(주)한미글로벌건축사사무소,053690,2017/12,1471,7913,110345,200836,99568,104297,134726,168106,5233,10821
(주)한미글로벌건축사사무소,053690,2018/12,1430,11794,126302,207722,101271,103336,134797,209712,7457,10996
(주)한미글로벌건축사사무소,053690,2019/12,1605,9955,101759,294658,102231,124126,127743,203595,5172,24407
(주)한미글로벌건축사사무소,053690,2020/12,1461,8722,116374,232573,103697,128799,145417,218684,8754,16501
(주)한미글로벌건축사사무소,053690,2021/12,1305,8117,139233,270092,112769,144124,175660,285254,10634,19638
(주)한샘,009240,2011/12,97308,108904,676891,709337,202719,202427,377583,394730,48876,51560
(주)한샘,009240,2012/12,99112,110351,733567,783240,212046,214862,354695,376768,41996,47249
(주)한샘,009240,2013/12,121211,132422,955958,1006946,256823,264279,477460,506202,73031,79817
(주)한샘,009240,2014/12,170629,182094,1265509,1325043,320488,338046,496022,544027,101956,110404
(주)한샘,009240,2015/12,194044,207629,1631047,1710544,410119,435194,708546,768849,139089,146733
(주)한샘,009240,2016/12,202229,220572,1855003,1934547,514109,541533,835599,899418,157559,159593
(주)한샘,009240,2017/12,285636,314725,1973869,2062515,517840,507616,935683,975706,161937,140545
(주)한샘,009240,2018/12,226014,259887,1847989,1928463,562465,574467,885412,940150,83943,56033
(주)한샘,009240,2019/12,382754,491350,1605551,1698372,585054,613299,1024229,1202638,69059,55772
(주)한샘,009240,2020/12,329425,461253,1723927,2067469,584527,628902,1051457,1229510,99088,93107
(주)한샘,009240,2021/12,394211,503025,1773411,2231221,595934,621690,1079912,1246353,63938,69264
(주)한섬,020000,2011/12,77391,181838,501008,508800,614315,704160,696096,794254,107831,115615
(주)한섬,020000,2012/12,97824,251792,489550,496351,670794,759403,742070,873763,69834,71045
(주)한섬,020000,2013/12,225618,433704,462604,470812,714741,795319,795055,1002393,55981,50354
(주)한섬,020000,2014/12,225535,432274,509180,524899,756479,824666,849745,1048240,51768,45696
(주)한섬,020000,2015/12,253855,254837,615394,616756,825509,831368,951235,957471,67210,66101
(주)한섬,020000,2016/12,275981,277027,710322,711998,874642,880344,1031897,1038024,73824,72028
(주)한섬,020000,2017/12,256519,347520,765915,1228676,920530,925470,1169591,1252267,73256,54996
(주)한섬,020000,2018/12,227268,310876,766644,1299209,985857,994317,1151895,1219780,78366,91983
(주)한섬,020000,2019/12,336479,337101,994561,1259802,1046723,1045554,1322204,1323645,95749,106550
(주)한섬,020000,2020/12,323578,324411,1194780,1195900,1126492,1126032,1436575,1438544,104835,102053
(주)한섬,020000,2021/12,362847,366709,1384773,1387402,1244453,1240420,1556095,1557085,159663,152193
(주)한솔케미칼,014680,2011/12,141505,149719,278623,297032,145509,152253,304881,321824,22691,20592
(주)한솔케미칼,014680,2012/12,183558,192512,293810,318851,169728,181596,329487,358681,25875,26776
(주)한솔케미칼,014680,2013/12,188016,262642,286157,317047,187767,198477,344586,427997,26832,27747
(주)한솔케미칼,014680,2014/12,211925,290086,277931,336115,203251,213241,371589,474362,28195,28191
(주)한솔케미칼,014680,2015/12,250677,330813,290203,368026,231965,246769,413288,521036,42060,49002
(주)한솔케미칼,014680,2016/12,262857,398397,315815,460401,268187,341124,456452,699716,62298,82148
(주)한솔케미칼,014680,2017/12,276848,399330,341859,521574,299145,390862,497326,723320,60520,79152
(주)한솔케미칼,014680,2018/12,383982,495793,409358,581947,354260,447237,584198,791728,87182,93586
(주)한솔케미칼,014680,2019/12,415846,493977,401867,587561,409089,520554,744956,939194,95205,111416
(주)한솔케미칼,014680,2020/12,461343,542816,457471,619278,496382,622271,797304,999201,125134,151934
(주)한솔케미칼,014680,2021/12,522522,625128,570247,768688,609283,767870,947517,1197175,166023,197685
(주)한솔홈데코,025750,2011/12,147316,147340,172508,172508,100966,100348,262787,262213,7145,9684
(주)한솔홈데코,025750,2012/12,157909,157935,189200,189200,112674,111529,267891,266805,4844,4606
(주)한솔홈데코,025750,2013/12,160842,160867,233952,233952,124658,124303,280681,280381,7744,7532
(주)한솔홈데코,025750,2014/12,167485,167501,235257,235257,133450,133506,291507,292076,4628,4455
(주)한솔홈데코,025750,2015/12,162936,162945,239246,241491,139525,133882,295590,291209,9516,9312
(주)한솔홈데코,025750,2016/12,160257,160266,234363,235363,147883,142737,293219,289305,12888,13092
(주)한솔홈데코,025750,2017/12,166659,166707,253915,254330,160781,154078,311098,307634,10103,9515
(주)한솔홈데코,025750,2018/12,159052,159109,290917,296885,161186,161644,301029,308078,9277,9180
(주)한솔홈데코,025750,2019/12,143152,143213,256729,263886,155660,154166,287050,295750,-1295,-1666
(주)한솔홈데코,025750,2020/12,134370,141219,248116,253213,157888,154542,281969,294990,4783,2884
(주)한솔홈데코,025750,2021/12,132744,139873,257505,263250,165633,159847,297476,314661,10100,8619
(주)한익스프레스,014130,2011/12,17651,18197,235054,242881,16849,17008,82648,83432,7958,8268
(주)한익스프레스,014130,2012/12,23951,24527,251734,263453,21505,21925,76145,77986,7238,7703
(주)한익스프레스,014130,2013/12,23728,24229,308693,321653,27008,27856,83970,85380,7947,8457
(주)한익스프레스,014130,2014/12,24341,24657,346462,358675,44460,45597,92691,94846,7404,7821
(주)한익스프레스,014130,2015/12,41852,44412,421853,436704,51564,53366,128088,131658,10228,10966
(주)한익스프레스,014130,2016/12,53191,55596,451169,467922,56482,57278,143803,146825,8747,8923
(주)한익스프레스,014130,2017/12,77671,79927,509003,527873,63211,63034,186369,188215,10332,10138
(주)한익스프레스,014130,2018/12,84822,86876,543385,565827,67838,66972,197715,199583,8877,8930
(주)한익스프레스,014130,2019/12,147087,147298,548989,577355,69459,72112,261436,266468,10859,11938
(주)한익스프레스,014130,2020/12,130623,130821,585162,615259,63868,68592,293014,301688,9413,10660
(주)한익스프레스,014130,2021/12,148295,148627,688990,776252,62601,73515,354783,374775,406,5713
(주)한진,002320,2011/12,902251,958238,1191851,1390688,764236,767166,1706461,1793122,30369,34957
(주)한진,002320,2012/12,906940,965825,1209785,1437380,769789,767275,1755866,1858651,30919,37545
(주)한진,002320,2013/12,900123,957109,1255119,1499623,700466,704091,1704060,1807382,35075,40239
(주)한진,002320,2014/12,940062,1017337,1306361,1532812,792485,785879,1904062,1955921,42049,52578
(주)한진,002320,2015/12,943649,1287774,1542211,1641702,724100,734491,1747514,2503677,32401,41147
(주)한진,002320,2016/12,945262,1336608,1583942,1764804,811437,770264,1842278,2537558,-4134,-15338
(주)한진,002320,2017/12,907191,1256254,1611777,1812603,833313,869223,1921772,2453810,12075,21584
(주)한진,002320,2018/12,1148678,1505793,1716218,1950772,1041358,1067128,2149512,2661425,23866,42079
(주)한진,002320,2019/12,1215549,1448903,1811711,2062344,1034950,1053899,2474898,3548369,47551,90655
(주)한진,002320,2020/12,1283472,1517030,1928150,2215687,1212982,1237925,2734601,3788654,46886,105917
(주)한진,002320,2021/12,1342671,1569907,2155710,2504131,1333290,1373971,2812744,3877621,24533,99433
(주)한진중공업홀딩스,003480,2011/12,167,758356,13705,1056129,1045992,1301275,1064136,1980735,9013,34820
(주)한진중공업홀딩스,003480,2012/12,165,1064385,13727,1139471,1049091,1285456,1063579,2315289,9487,-1012
(주)한진중공업홀딩스,003480,2013/12,164,1440711,16522,1198416,1053705,1189242,1066350,2531518,12029,-41077
(주)한진중공업홀딩스,003480,2014/12,163,1638255,15091,1520058,1058878,1107308,1124296,2722203,11061,-79709
(주)한진중공업홀딩스,003480,2015/12,163,1621279,15233,1292145,813869,998293,880781,2646968,10985,-68277
(주)한진중공업홀딩스,003480,2016/12,163,223649,11484,299984,397128,488416,437757,2109958,7112,-97799
(주)한진중공업홀딩스,003480,2017/12,163,1521520,10984,906723,410181,428977,426045,1918648,5744,-61756
(주)한진중공업홀딩스,003480,2018/12,163,1469407,4192,946003,335709,367046,423068,1873603,-333,27659
(주)한진중공업홀딩스,003480,2019/12,163,1461805,8533,877642,287377,360475,358978,1860663,4656,38422
(주)한진중공업홀딩스,003480,2020/12,163,1420846,10891,795207,290159,356585,364564,1837185,6876,50389
(주)한진중공업홀딩스,003480,2021/12,167,1408957,11211,888034,297902,348600,368859,1837801,6878,44589
(주)한진칼,180640,2013/12,30961,509914,14711,241375,539555,757149,831329,1425206,12228,28979
(주)한진칼,180640,2014/12,35108,605034,41815,624970,1230261,1625256,1531084,2416821,34151,75525
(주)한진칼,180640,2015/12,30143,580731,41638,722309,1322921,1468511,1633722,2315049,27533,74279
(주)한진칼,180640,2016/12,29775,596962,60147,991024,1250512,1106485,1618404,2062032,41953,98978
(주)한진칼,180640,2017/12,29601,592497,58768,1149657,1494333,1713530,1923442,2775784,44666,115286
(주)한진칼,180640,2018/12,10278,640483,61815,1304893,1517528,1723929,2007816,2850067,46655,108792
(주)한진칼,180640,2019/12,10223,594457,65100,1203498,1530250,1420677,1907569,2693659,48606,-3881
(주)한진칼,180640,2020/12,10169,544222,41686,408827,2010472,1664265,3021178,3488569,19094,-221141
(주)한진칼,180640,2021/12,10869,513416,33445,395278,1957186,1824218,3113888,3754742,16910,-195176
(주)한진해운,117930,2011/12,7027907,7920378,9169474,9523255,2125739,2025068,10408710,11196845,-496507,-492638
(주)한진해운,117930,2012/12,7221814,7801047,10174597,10589392,1313901,1291096,10474122,11030776,-143585,-109785
(주)한진해운,117930,2013/12,7086078,7570341,9883350,10331739,653339,677063,10091861,10579318,-307564,-242448
(주)한진해운,117930,2014/12,5712484,6116354,8438459,8654833,756576,777541,8083495,8515299,-21179,82145
(주)한진해운,117930,2015/12,5718082,5784295,7669598,7735467,805688,783261,7385217,7423502,21433,36934
(주)한창,005110,2011/12,0,105,12796,13654,20863,20400,31144,32875,37,-788
(주)한창,005110,2012/12,0,6155,14786,16790,23545,21414,31432,34879,1934,1138
(주)한창,005110,2013/12,0,11115,18150,22515,23989,22297,31212,37694,2003,2150
(주)한창,005110,2014/12,0,9379,12877,19164,25915,24370,37380,44038,321,1834
(주)한창,005110,2015/12,172,10132,10225,17167,42811,33981,46165,67607,-1801,-3350
(주)한창,005110,2016/12,108,373,9543,50460,40380,38683,44894,82275,-2531,800
(주)한창,005110,2017/12,65,6705,9053,112029,34970,40965,44975,103883,-3586,4545
(주)한창,005110,2018/12,66,2678,9692,99101,25651,32620,35720,106234,-3247,4626
(주)한창,005110,2019/12,40,10695,6249,69033,19199,26739,28511,91848,-2737,7367
(주)한창,005110,2020/12,2,8310,5850,35824,20647,37650,50223,117760,-3769,-4695
(주)한창,005110,2021/12,0,6337,11189,35218,16809,37002,64859,134278,-5394,-4720
(주)한창제지,009460,2011/12,86644,,162586,,43428,,154597,,3310,
(주)한창제지,009460,2012/12,90928,,163264,,48722,,152931,,3032,
(주)한창제지,009460,2013/12,86588,,181296,,37122,,158443,,5761,
(주)한창제지,009460,2014/12,87113,,174242,,39332,,145954,,6723,
(주)한창제지,009460,2015/12,81990,,176897,,42643,,144766,,7643,
(주)한창제지,009460,2016/12,77604,,194533,,58711,,152620,,14199,
(주)한창제지,009460,2017/12,78113,,200924,,70240,,150933,,17511,
(주)한창제지,009460,2018/12,77795,,200019,,77053,,154684,,11654,
(주)한창제지,009460,2019/12,78330,,181408,,85944,,171964,,10850,
(주)한창제지,009460,2020/12,84309,,171478,,94710,,181082,,17247,
(주)한창제지,009460,2021/12,122630,,182210,,108545,,248598,,17763,
(주)한컴라이프케어,372910,2011/12,,,,,,,,,,
(주)한컴라이프케어,372910,2012/12,,,,,,,,,,
(주)한컴라이프케어,372910,2013/12,,,,,,,,,,
(주)한컴라이프케어,372910,2014/12,,,,,,,,,,
(주)한컴라이프케어,372910,2015/12,,,,,,,,,,
(주)한컴라이프케어,372910,2016/12,,,,,,,,,,
(주)한컴라이프케어,372910,2017/12,51936,,100287,,85173,,110914,,24250,
(주)한컴라이프케어,372910,2018/12,53181,62425,99008,99008,-58530,-57188,124320,125898,24530,27081
(주)한컴라이프케어,372910,2019/12,51185,60403,66720,66586,-60797,-58816,130062,132438,8205,9138
(주)한컴라이프케어,372910,2020/12,60107,75830,136299,151842,23471,37807,143265,167574,22765,38717
(주)한컴라이프케어,372910,2021/12,61244,77017,115131,121140,110122,116818,202661,214127,11840,4787
(주)한화,000880,2011/12,747463,3055208,5426939,12185911,2574204,5058835,6160600,15029731,126644,313592
(주)한화,000880,2012/12,742326,3027253,5242016,11503206,2604142,5360349,5947457,15865392,112743,381453
(주)한화,000880,2013/12,771373,8879906,5340879,38724968,2634231,10775956,6276926,113322610,112049,863732
(주)한화,000880,2014/12,918811,8960829,5057047,37456841,2680877,12115238,6588238,123684262,160350,515838
(주)한화,000880,2015/12,1012977,10406370,5098919,41376288,2670201,13645666,7588299,145621715,165876,758450
(주)한화,000880,2016/12,1110350,10327698,5101851,47120215,3109717,14227936,7769210,154871038,224190,1685925
(주)한화,000880,2017/12,1135254,10176341,4639965,50404436,3214383,15964746,7479345,160194978,259100,2158931
(주)한화,000880,2018/12,1074373,11480140,5224248,48740153,3392945,16953035,7778277,169548577,299882,1806148
(주)한화,000880,2019/12,1151086,11462113,4433163,50412399,3423948,18263971,7931295,182286178,188949,1125717
(주)한화,000880,2020/12,1177475,11304941,4000775,50926451,3492464,18507198,7362795,191178338,166960,1582045
(주)한화,000880,2021/12,1225858,11324966,3935569,52836069,3587323,21047257,8129051,202366402,228932,2927888
(주)한화갤러리아타임월드,027390,2011/12,193008,,128311,,200576,,310987,,36598,
(주)한화갤러리아타임월드,027390,2012/12,190695,,127384,,243950,,359665,,37094,
(주)한화갤러리아타임월드,027390,2013/12,185931,,124900,,258051,,376473,,35812,
(주)한화갤러리아타임월드,027390,2014/12,184520,,160265,,283790,,408457,,33397,
(주)한화갤러리아타임월드,027390,2015/12,233233,,168888,,280190,,511810,,15601,
(주)한화갤러리아타임월드,027390,2016/12,240024,,284781,,245874,,483989,,-12298,
(주)한화갤러리아타임월드,027390,2017/12,229255,,330703,,240955,,489308,,-7265,
(주)한화갤러리아타임월드,027390,2018/12,199343,,332681,,219904,,451803,,760,
(주)한화갤러리아타임월드,027390,2019/12,189459,,142433,,123349,,348474,,28671,
(주)허메스홀딩스,012400,2011/12,177,177,5374,5374,9623,7393,20257,18026,-4006,-6046
(주)현대그린푸드,005440,2011/12,113164,117497,795547,1336962,1142954,1246308,1472214,1682601,45990,64249
(주)현대그린푸드,005440,2012/12,129172,140211,1168078,1556583,1183855,1322605,1510434,1797550,54276,77237
(주)현대그린푸드,005440,2013/12,128652,150526,1276038,1762796,1254859,1422455,1590520,1922094,52110,68286
(주)현대그린푸드,005440,2014/12,143671,166490,1364600,1965859,1170459,1381732,1457238,1882969,54346,78177
(주)현대그린푸드,005440,2015/12,153750,176965,1476016,2112760,1215727,1467875,1508920,1954105,61931,87911
(주)현대그린푸드,005440,2016/12,149903,240705,1554227,2521748,1226173,1607068,1510319,2181727,62114,105178
(주)현대그린푸드,005440,2017/12,147680,394231,1477452,2533968,1318620,2043360,1619121,2796885,48912,87083
(주)현대그린푸드,005440,2018/12,169981,440234,1514615,3251741,1341860,2111093,1642342,2837375,69469,137227
(주)현대그린푸드,005440,2019/12,211501,545129,1542731,3124339,1366070,2116376,1695521,2966576,67050,89887
(주)현대그린푸드,005440,2020/12,212531,589604,1512503,3238489,1398631,2190178,1760241,3068466,45121,78572
(주)현대그린푸드,005440,2021/12,212080,588176,1671201,3486080,1461683,2210471,1771646,3109987,43248,58616
(주)현대리바트,079430,2011/12,131556,133797,493195,521165,190244,188244,336936,343030,8334,9228
(주)현대리바트,079430,2012/12,129681,131765,485168,504928,191633,188367,319276,326931,2862,3202
(주)현대리바트,079430,2013/12,127936,130070,525828,554574,194747,192941,324095,332663,12094,12825
(주)현대리바트,079430,2014/12,126871,128797,631153,642866,216701,218907,339983,345198,34261,34199
(주)현대리바트,079430,2015/12,130245,132190,695732,694210,246427,245751,375774,379216,42088,40344
(주)현대리바트,079430,2016/12,150208,152319,731441,735645,280284,277410,420143,419857,43034,42154
(주)현대리바트,079430,2017/12,164613,167246,883175,888417,415172,413646,677911,682759,47875,49263
(주)현대리바트,079430,2018/12,177310,180061,1321083,1351703,447061,447375,670250,678897,45687,48133
(주)현대리바트,079430,2019/12,289388,295909,1217036,1237573,457518,457953,743057,752808,22949,23883
(주)현대리바트,079430,2020/12,364523,369648,1362609,1384630,479179,481045,794871,803315,34784,37196
(주)현대리바트,079430,2021/12,360983,365549,1386038,1406599,485769,489057,853833,863648,19474,20241
(주)현대미포조선,010620,2011/12,630187,888955,4173777,4623858,3211870,3408581,5520989,7824564,351677,377849
(주)현대미포조선,010620,2012/12,626794,917446,4003285,4415351,3194430,3392745,5032466,7722829,109956,92706
(주)현대미포조선,010620,2013/12,619913,844981,3487040,3985835,3149315,3241038,5502458,10227698,-205826,-275161
(주)현대미포조선,010620,2014/12,627158,851328,3365277,3967477,1811654,1926598,4987681,10063720,-832373,-867723
(주)현대미포조선,010620,2015/12,605311,835786,3701784,4652432,1689226,1796807,4621284,9438011,40649,66573
(주)현대미포조선,010620,2016/12,902672,1126344,3442179,4219552,2161107,2258389,4708980,9226317,164001,207510
(주)현대미포조선,010620,2017/12,923829,1089747,2441346,2453433,2225100,2339141,3758030,8319439,81586,107949
(주)현대미포조선,010620,2018/12,1344917,1518943,2405067,2403016,2303661,2317174,3524888,3463734,51667,70896
(주)현대미포조선,010620,2019/12,1347241,1528629,2999488,2994101,2321314,2353961,3392555,3380628,57503,92620
(주)현대미포조선,010620,2020/12,1451609,1613701,2780781,2792011,2323298,2367479,3553619,3599026,6579,36690
(주)현대미포조선,010620,2021/12,1451586,1636393,2857835,2887212,2156197,2204299,3857973,3878320,-226552,-217325
(주)현대백화점,069960,2011/12,2089388,3257821,959778,1439148,2175107,2892393,3522921,4720063,268084,450155
(주)현대백화점,069960,2012/12,2094831,3467870,1026101,1519973,2380739,3236536,3891127,5400076,279221,426288
(주)현대백화점,069960,2013/12,2360829,3752284,1126787,1533735,2667260,3546102,4124105,5600706,290801,393231
(주)현대백화점,069960,2014/12,2602392,4117013,1121050,1551861,2858596,3788972,4068306,5683921,268786,363655
(주)현대백화점,069960,2015/12,2886263,4396804,1216059,1656960,3010159,4030880,4585422,6160847,256049,362826
(주)현대백화점,069960,2016/12,3060765,4576787,1370589,1831802,3204357,4310594,4919581,6587262,264659,383166
(주)현대백화점,069960,2017/12,3160303,4810613,1376511,1848140,3400300,4617729,4941793,6777282,266114,393669
(주)현대백화점,069960,2018/12,3319176,4893682,1376064,1862206,3714789,4829092,5313726,6988562,268417,356659
(주)현대백화점,069960,2019/12,3432932,5059341,1385244,2198950,3831706,4979286,5795560,7623094,241378,292245
(주)현대백화점,069960,2020/12,3521861,5299925,1245063,2273152,3889472,5032292,6435678,8707033,108744,135864
(주)현대백화점,069960,2021/12,3535190,5297983,1512061,3572433,4006821,5225628,6661268,8969196,186254,264365
(주)현대퓨처넷,126560,2011/12,20302,170988,38149,248697,350524,437156,422654,595816,9440,56532
(주)현대퓨처넷,126560,2012/12,17912,159951,41575,275385,375389,491617,392278,584124,10236,65316
(주)현대퓨처넷,126560,2013/12,15716,151127,41373,302443,396199,533354,409956,611082,6888,55175
(주)현대퓨처넷,126560,2014/12,13922,140835,41820,306221,404949,573235,415881,641189,8801,56799
(주)현대퓨처넷,126560,2015/12,12024,136708,41995,291199,410937,596562,419295,652175,5915,45371
(주)현대퓨처넷,126560,2016/12,121804,122117,94397,292116,621753,628389,682236,691078,13248,49242
(주)현대퓨처넷,126560,2017/12,122409,122719,271861,290236,661248,669137,725310,734969,48159,49257
(주)현대퓨처넷,126560,2018/12,109662,119563,271330,289739,701677,714043,761931,780480,45909,46737
(주)현대퓨처넷,126560,2019/12,113157,113592,269754,292866,728443,741481,797219,813484,39739,40801
(주)현대퓨처넷,126560,2020/12,1877,210199,227078,307992,697114,785847,812936,994573,29291,21873
(주)현대퓨처넷,126560,2021/12,18606,104387,33900,136701,782290,857680,907557,1034026,-2320,7412
(주)현대홈쇼핑,057050,2011/12,90805,90878,711443,711601,832484,869251,1101570,1139831,152275,152523
(주)현대홈쇼핑,057050,2012/12,87705,,760489,,974683,,1306359,,152831,
(주)현대홈쇼핑,057050,2013/12,92199,,799862,,1155191,,1429042,,144774,
(주)현대홈쇼핑,057050,2014/12,91679,,867892,,1265545,,1550254,,145138,
(주)현대홈쇼핑,057050,2015/12,94805,98474,890761,895979,1241488,1356851,1527657,1666365,110725,104566
(주)현대홈쇼핑,057050,2016/12,91494,109424,961340,969434,1314498,1455309,1729784,1902995,132285,111288
(주)현대홈쇼핑,057050,2017/12,92187,130158,1021841,1043130,1370607,1544441,1671131,1875427,149944,125328
(주)현대홈쇼핑,057050,2018/12,91489,338841,973454,1017720,1420736,1684499,1742872,2547695,135447,112319
(주)현대홈쇼핑,057050,2019/12,90076,399479,1030417,2060367,1449468,1729005,1697082,2503845,150430,130344
(주)현대홈쇼핑,057050,2020/12,89646,374795,1084990,2140052,1473427,1794803,1851770,2693111,155728,154884
(주)현대홈쇼핑,057050,2021/12,91783,379379,1080404,2209873,1499721,1882372,1748036,2600338,133934,128487
